t x y
0.913914 0.857206 -0.514978
0.914915 0.860428 -0.509576
0.915916 0.863615 -0.504154
0.916917 0.866769 -0.498713
0.917918 0.869889 -0.493251
0.918919 0.872974 -0.48777
0.91992 0.876024 -0.48227
0.920921 0.87904 -0.476751
0.921922 0.882021 -0.471213
0.922923 0.884967 -0.465656
0.923924 0.887879 -0.460081
0.924925 0.890755 -0.454487
0.925926 0.893596 -0.448876
0.926927 0.896401 -0.443247
0.927928 0.899171 -0.4376
0.928929 0.901905 -0.431936
0.92993 0.904604 -0.426255
0.930931 0.907267 -0.420557
0.931932 0.909894 -0.414843
0.932933 0.912486 -0.409112
0.933934 0.915041 -0.403365
0.934935 0.917559 -0.397602
0.935936 0.920042 -0.391823
0.936937 0.922488 -0.386028
0.937938 0.924898 -0.380219
0.938939 0.927271 -0.374394
0.93994 0.929607 -0.368555
0.940941 0.931907 -0.362701
0.941942 0.934169 -0.356832
0.942943 0.936395 -0.35095
0.943944 0.938584 -0.345053
0.944945 0.940736 -0.339143
0.945946 0.94285 -0.33322
0.946947 0.944927 -0.327283
0.947948 0.946967 -0.321334
0.948949 0.948969 -0.315372
0.94995 0.950934 -0.309397
0.950951 0.952861 -0.30341
0.951952 0.95475 -0.297411
0.952953 0.956602 -0.2914
0.953954 0.958416 -0.285378
0.954955 0.960192 -0.279344
0.955956 0.96193 -0.2733
0.956957 0.96363 -0.267244
0.957958 0.965291 -0.261178
0.958959 0.966915 -0.255102
0.95996 0.9685 -0.249015
0.960961 0.970047 -0.242919
0.961962 0.971556 -0.236813
0.962963 0.973026 -0.230698
0.963964 0.974458 -0.224574
0.964965 0.975851 -0.21844
0.965966 0.977205 -0.212298
0.966967 0.978521 -0.206148
0.967968 0.979799 -0.19999
0.968969 0.981037 -0.193823
0.96997 0.982237 -0.187649
0.970971 0.983397 -0.181468
0.971972 0.984519 -0.175279
0.972973 0.985602 -0.169084
0.973974 0.986646 -0.162881
0.974975 0.987651 -0.156673
0.975976 0.988617 -0.150458
0.976977 0.989544 -0.144237
0.977978 0.990431 -0.13801
0.978979 0.99128 -0.131778
0.97998 0.992089 -0.125541
0.980981 0.992859 -0.119299
0.981982 0.993589 -0.113052
0.982983 0.994281 -0.106801
0.983984 0.994933 -0.100545
0.984985 0.995546 -0.0942853
0.985986 0.996119 -0.088022
0.986987 0.996653 -0.0817552
0.987988 0.997147 -0.0754851
0.988989 0.997602 -0.0692121
0.98999 0.998018 -0.0629364
0.990991 0.998394 -0.0566581
0.991992 0.998731 -0.0503776
0.992993 0.999028 -0.0440951
0.993994 0.999285 -0.0378109
0.994995 0.999503 -0.0315252
0.995996 0.999682 -0.0252382
0.996997 0.999821 -0.0189503
0.997998 0.99992 -0.0126615
0.998999 0.99998 -0.00637231
1 1 -8.28419e-05
