t x y
0.933934 0.815835 -0.70141
0.934935 0.819779 -0.69683
0.935936 0.823698 -0.692229
0.936937 0.82759 -0.687605
0.937938 0.831456 -0.682959
0.938939 0.835296 -0.678291
0.93994 0.839109 -0.673601
0.940941 0.842896 -0.66889
0.941942 0.846656 -0.664158
0.942943 0.85039 -0.659404
0.943944 0.854096 -0.654629
0.944945 0.857776 -0.649834
0.945946 0.861428 -0.645017
0.946947 0.865053 -0.64018
0.947948 0.868651 -0.635322
0.948949 0.872222 -0.630444
0.94995 0.875765 -0.625546
0.950951 0.87928 -0.620628
0.951952 0.882767 -0.61569
0.952953 0.886227 -0.610733
0.953954 0.889658 -0.605756
0.954955 0.893062 -0.600759
0.955956 0.896437 -0.595743
0.956957 0.899784 -0.590709
0.957958 0.903102 -0.585655
0.958959 0.906392 -0.580582
0.95996 0.909653 -0.575491
0.960961 0.912885 -0.570382
0.961962 0.916089 -0.565254
0.962963 0.919264 -0.560109
0.963964 0.922409 -0.554945
0.964965 0.925526 -0.549763
0.965966 0.928613 -0.544564
0.966967 0.931671 -0.539348
0.967968 0.934699 -0.534114
0.968969 0.937698 -0.528863
0.96997 0.940667 -0.523595
0.970971 0.943607 -0.518311
0.971972 0.946516 -0.51301
0.972973 0.949396 -0.507692
0.973974 0.952246 -0.502358
0.974975 0.955065 -0.497008
0.975976 0.957855 -0.491642
0.976977 0.960614 -0.486261
0.977978 0.963343 -0.480864
0.978979 0.966041 -0.475451
0.97998 0.968709 -0.470023
0.980981 0.971346 -0.46458
0.981982 0.973953 -0.459122
0.982983 0.976529 -0.45365
0.983984 0.979074 -0.448163
0.984985 0.981588 -0.442661
0.985986 0.984071 -0.437145
0.986987 0.986522 -0.431616
0.987988 0.988943 -0.426072
0.988989 0.991332 -0.420515
0.98999 0.99369 -0.414944
0.990991 0.996017 -0.40936
0.991992 0.998312 -0.403763
0.992993 1.00058 -0.398153
0.993994 1.00281 -0.39253
0.994995 1.00501 -0.386894
0.995996 1.00718 -0.381246
0.996997 1.00931 -0.375586
0.997998 1.01142 -0.369914
0.998999 1.01349 -0.36423
1 1.01553 -0.358534
