x y z
-4.57546 -2.93507 0.114513
-4.57415 -2.93704 0.114492
-4.57284 -2.93901 0.114471
-4.57152 -2.94097 0.11445
-4.57021 -2.94294 0.114429
-4.5689 -2.94491 0.114408
-4.56758 -2.94687 0.114386
-4.56627 -2.94884 0.114365
-4.56495 -2.9508 0.114344
-4.56363 -2.95277 0.114323
-4.56232 -2.95473 0.114301
-4.561 -2.95669 0.11428
-4.55968 -2.95865 0.114258
-4.55836 -2.96061 0.114237
-4.55703 -2.96258 0.114216
-4.55571 -2.96454 0.114194
-4.55439 -2.96649 0.114173
-4.55306 -2.96845 0.114151
-4.55174 -2.97041 0.11413
-4.55041 -2.97237 0.114108
-4.54908 -2.97433 0.114087
-4.54776 -2.97628 0.114065
-4.54643 -2.97824 0.114043
-4.5451 -2.9802 0.114022
-4.54377 -2.98215 0.114
-4.54243 -2.9841 0.113979
-4.5411 -2.98606 0.113957
-4.53977 -2.98801 0.113935
-4.53843 -2.98996 0.113913
-4.5371 -2.99192 0.113892
-4.53576 -2.99387 0.11387
-4.53442 -2.99582 0.113848
-4.53309 -2.99777 0.113826
-4.53175 -2.99972 0.113804
-4.53041 -3.00167 0.113783
-4.52907 -3.00361 0.113761
-4.52772 -3.00556 0.113739
-4.52638 -3.00751 0.113717
-4.52504 -3.00946 0.113695
-4.52369 -3.0114 0.113673
-4.52235 -3.01335 0.113651
-4.521 -3.01529 0.113629
-4.51966 -3.01724 0.113607
-4.51831 -3.01918 0.113585
-4.51696 -3.02112 0.113563
-4.51561 -3.02306 0.11354
-4.51426 -3.02501 0.113518
-4.51291 -3.02695 0.113496
-4.51155 -3.02889 0.113474
-4.5102 -3.03083 0.113452
-4.50885 -3.03277 0.113429
-4.50749 -3.03471 0.113407
-4.50613 -3.03664 0.113385
-4.50478 -3.03858 0.113363
-4.50342 -3.04052 0.11334
-4.50206 -3.04245 0.113318
-4.5007 -3.04439 0.113296
-4.49934 -3.04633 0.113273
-4.49798 -3.04826 0.113251
-4.49662 -3.05019 0.113228
-4.49525 -3.05213 0.113206
-4.49389 -3.05406 0.113183
-4.49252 -3.05599 0.113161
-4.49116 -3.05792 0.113138
-4.48979 -3.05985 0.113116
-4.48842 -3.06178 0.113093
-4.48706 -3.06371 0.113071
-4.48569 -3.06564 0.113048
-4.48432 -3.06757 0.113025
-4.48294 -3.0695 0.113003
-4.48157 -3.07143 0.11298
-4.4802 -3.07335 0.112957
-4.47882 -3.07528 0.112935
-4.47745 -3.0772 0.112912
-4.47607 -3.07913 0.112889
-4.4747 -3.08105 0.112866
-4.47332 -3.08298 0.112844
-4.47194 -3.0849 0.112821
-4.47056 -3.08682 0.112798
-4.46918 -3.08874 0.112775
-4.4678 -3.09066 0.112752
-4.46642 -3.09258 0.112729
-4.46504 -3.0945 0.112706
-4.46365 -3.09642 0.112683
-4.46227 -3.09834 0.11266
-4.46088 -3.10026 0.112637
-4.45949 -3.10218 0.112614
-4.45811 -3.10409 0.112591
-4.45672 -3.10601 0.112568
-4.45533 -3.10792 0.112545
-4.45394 -3.10984 0.112522
-4.45255 -3.11175 0.112499
-4.45116 -3.11367 0.112475
-4.44976 -3.11558 0.112452
-4.44837 -3.11749 0.112429
-4.44698 -3.1194 0.112406
-4.44558 -3.12132 0.112382
-4.44418 -3.12323 0.112359
-4.44279 -3.12514 0.112336
-4.44139 -3.12704 0.112312
-4.43999 -3.12895 0.112289
-4.43859 -3.13086 0.112266
-4.43719 -3.13277 0.112242
-4.43579 -3.13468 0.112219
-4.43439 -3.13658 0.112195
-4.43298 -3.13849 0.112172
-4.43158 -3.14039 0.112148
-4.43017 -3.1423 0.112125
-4.42877 -3.1442 0.112101
-4.42736 -3.1461 0.112078
-4.42595 -3.14801 0.112054
-4.42454 -3.14991 0.112031
-4.42313 -3.15181 0.112007
-4.42172 -3.15371 0.111983
-4.42031 -3.15561 0.11196
-4.4189 -3.15751 0.111936
-4.41749 -3.15941 0.111912
-4.41607 -3.1613 0.111889
-4.41466 -3.1632 0.111865
-4.41324 -3.1651 0.111841
-4.41183 -3.16699 0.111817
-4.41041 -3.16889 0.111793
-4.40899 -3.17078 0.11177
-4.40757 -3.17268 0.111746
-4.40615 -3.17457 0.111722
-4.40473 -3.17646 0.111698
-4.40331 -3.17836 0.111674
-4.40189 -3.18025 0.11165
-4.40046 -3.18214 0.111626
-4.39904 -3.18403 0.111602
-4.39761 -3.18592 0.111578
-4.39619 -3.18781 0.111554
