x y z
0.898328 0.440512 -0.000154458
0.895751 0.445572 -0.000154716
0.893145 0.450617 -0.000154953
0.89051 0.455648 -0.000155171
0.887846 0.460663 -0.000155368
0.885153 0.465664 -0.000155545
0.882431 0.470649 -0.000155702
0.879679 0.475618 -0.000155839
0.876899 0.480572 -0.000155956
0.874091 0.48551 -0.000156053
0.871253 0.490432 -0.00015613
0.868387 0.495338 -0.000156187
0.865492 0.500228 -0.000156223
0.862569 0.505101 -0.00015624
0.859618 0.509958 -0.000156236
0.856638 0.514798 -0.000156212
0.853631 0.51962 -0.000156168
0.850595 0.524426 -0.000156104
0.847531 0.529215 -0.00015602
0.844439 0.533986 -0.000155916
0.84132 0.538739 -0.000155792
0.838173 0.543475 -0.000155647
0.834998 0.548192 -0.000155483
0.831796 0.552892 -0.000155299
0.828566 0.557574 -0.000155094
0.825309 0.562237 -0.00015487
0.822025 0.566882 -0.000154625
0.818714 0.571508 -0.00015436
0.815375 0.576115 -0.000154076
0.81201 0.580703 -0.000153771
0.808618 0.585272 -0.000153446
0.805199 0.589822 -0.000153102
0.801754 0.594352 -0.000152737
0.798282 0.598862 -0.000152352
0.794784 0.603353 -0.000151948
0.79126 0.607824 -0.000151523
0.787709 0.612275 -0.000151079
0.784132 0.616706 -0.000150614
0.780529 0.621117 -0.00015013
0.776901 0.625507 -0.000149626
0.773247 0.629876 -0.000149101
0.769567 0.634225 -0.000148557
0.765861 0.638552 -0.000147994
0.76213 0.642859 -0.00014741
0.758374 0.647144 -0.000146806
0.754593 0.651408 -0.000146183
0.750787 0.65565 -0.00014554
0.746955 0.659871 -0.000144877
0.743099 0.66407 -0.000144194
0.739219 0.668247 -0.000143492
0.735313 0.672402 -0.00014277
0.731383 0.676535 -0.000142028
0.727429 0.680645 -0.000141266
0.723451 0.684733 -0.000140485
0.719448 0.688798 -0.000139684
0.715422 0.69284 -0.000138864
0.711371 0.69686 -0.000138024
0.707297 0.700856 -0.000137164
0.703199 0.704829 -0.000136285
0.699078 0.708779 -0.000135387
0.694934 0.712706 -0.000134469
0.690766 0.716608 -0.000133531
0.686575 0.720487 -0.000132574
0.682361 0.724343 -0.000131597
0.678125 0.728174 -0.000130601
0.673865 0.731981 -0.000129586
0.669583 0.735764 -0.000128552
0.665279 0.739522 -0.000127498
0.660952 0.743256 -0.000126424
0.656604 0.746965 -0.000125332
0.652233 0.750649 -0.00012422
0.64784 0.754308 -0.000123089
0.643425 0.757943 -0.000121939
0.638989 0.761552 -0.00012077
0.634532 0.765136 -0.000119581
0.630053 0.768694 -0.000118374
0.625553 0.772227 -0.000117147
0.621031 0.775734 -0.000115902
0.616489 0.779216 -0.000114637
0.611926 0.782671 -0.000113354
0.607343 0.786101 -0.000112051
0.602738 0.789504 -0.00011073
0.598114 0.792881 -0.00010939
0.593469 0.796232 -0.000108031
0.588805 0.799556 -0.000106653
0.58412 0.802853 -0.000105257
0.579416 0.806124 -0.000103841
0.574692 0.809368 -0.000102408
0.569948 0.812584 -0.000100955
0.565185 0.815774 -9.94838e-05
0.560403 0.818937 -9.79941e-05
0.555602 0.822072 -9.64859e-05
0.550782 0.825179 -9.49592e-05
0.545944 0.828259 -9.3414e-05
0.541087 0.831312 -9.18504e-05
0.536211 0.834337 -9.02685e-05
0.531317 0.837333 -8.86682e-05
0.526405 0.840302 -8.70497e-05
0.521476 0.843243 -8.54129e-05
0.516528 0.846155 -8.37579e-05
0.511563 0.849039 -8.20848e-05
0.50658 0.851895 -8.03935e-05
0.50158 0.854722 -7.86842e-05
0.496562 0.857521 -7.69568e-05
0.491528 0.860291 -7.52115e-05
0.486477 0.863032 -7.34482e-05
0.481409 0.865744 -7.1667e-05
0.476325 0.868427 -6.9868e-05
0.471224 0.871081 -6.80512e-05
0.466108 0.873706 -6.62166e-05
0.460975 0.876301 -6.43644e-05
0.455826 0.878867 -6.24945e-05
0.450662 0.881403 -6.06069e-05
0.445482 0.88391 -5.87018e-05
0.440286 0.886387 -5.67792e-05
0.435076 0.888834 -5.48391e-05
0.42985 0.891252 -5.28817e-05
0.42461 0.893639 -5.09068e-05
0.419355 0.895997 -4.89147e-05
0.414085 0.898324 -4.69052e-05
0.408801 0.900621 -4.48786e-05
0.403503 0.902887 -4.28348e-05
0.398191 0.905123 -4.0774e-05
0.392865 0.907329 -3.8696e-05
0.387525 0.909504 -3.66011e-05
0.382172 0.911649 -3.44892e-05
0.376805 0.913762 -3.23604e-05
0.371426 0.915845 -3.02148e-05
0.366033 0.917897 -2.80525e-05
0.360628 0.919918 -2.58734e-05
0.35521 0.921908 -2.36776e-05
