y x z
3.561949919756011e-05 0.3074999982905378 0
1.396687426795125e-05 0.3074999997377329 0
1.719424961714659e-05 0.3074999996022416 0
2.042162524714629e-05 0.3074999994386883 0
2.364900053624115e-05 0.3074999992470294 0
2.687637604081566e-05 0.3074999990272592 0
3.010375171461931e-05 0.3074999987794088 0
3.333112767135611e-05 0.3074999985034529 0
3.655850326742209e-05 0.3074999981994167 0
1.490587841671671e-05 0.3074999997013224 0
1.813325403343131e-05 0.3074999995576939 0
2.136062951164084e-05 0.3074999993859829 0
2.458800532869633e-05 0.3074999991861129 0
2.781538135768729e-05 0.3074999989582017 0
3.104275723945312e-05 0.3074999987022059 0
3.427013307178774e-05 0.3074999984181161 0
1.261750817073033e-05 0.3074999997861979 0
1.584488377763665e-05 0.307499999662517 0
1.907225912920935e-05 0.3074999995107393 0
2.229963453565769e-05 0.3074999993308563 0
2.552700980781058e-05 0.3074999991228908 0
2.875438509677941e-05 0.3074999988868151 0
3.198176068021883e-05 0.3074999986226477 0
3.520913625683514e-05 0.3074999983303793 0
1.355651151477189e-05 0.3074999997531537 0
1.678388719482376e-05 0.307499999621326 0
2.001126272273906e-05 0.307499999461384 0
2.323863830520083e-05 0.3074999992733712 0
2.64660136530865e-05 0.3074999990572312 0
2.969338917686311e-05 0.3074999988129891 0
3.292076489900624e-05 0.3074999985406811 0
3.614814017698489e-05 0.3074999982402926 0
1.449551457281844e-05 0.3074999997178061 0
1.772288942414163e-05 0.3074999995778097 0
2.095026442763195e-05 0.3074999994097068 0
2.417763946618892e-05 0.307499999213531 0
2.740501432895968e-05 0.3074999989892773 0
3.063238882850448e-05 0.3074999987369177 0
3.38597632190015e-05 0.3074999984564699 0
3.708713722610593e-05 0.3074999981479304 0
1.543451070128202e-05 0.3074999996801314 0
1.86618848328799e-05 0.3074999995319715 0
2.188925929011388e-05 0.3074999993557281 0
2.511663393024954e-05 0.3074999991513788 0
2.834400896289859e-05 0.3074999989189391 0
3.157138407576791e-05 0.3074999986584319 0
3.47987590866565e-05 0.3074999983698195 0
1.31461335532202e-05 0.3074999997682167 0
1.637350869399156e-05 0.3074999996399777 0
1.960088385459931e-05 0.3074999994836954 0
2.282825871147822e-05 0.3074999992993049 0
2.605563334211249e-05 0.3074999990868244 0
2.928300807492586e-05 0.3074999988462124 0
3.2510382904624e-05 0.3074999985775183 0
3.573775773544787e-05 0.3074999982807616 0
1.408513205048097e-05 0.3074999997338782 0
1.731250666522494e-05 0.3074999995975162 0
2.053988138457324e-05 0.3074999994330712 0
2.376725609934537e-05 0.307499999240527 0
2.699463069093847e-05 0.3074999990198804 0
3.022200513469504e-05 0.3074999987711414 0
3.344937954405874e-05 0.3074999984942949 0
3.667675393643713e-05 0.3074999981893707 0
1.502412747121493e-05 0.3074999996971957 0
1.825150142133325e-05 0.3074999995526937 0
2.14788753126861e-05 0.3074999993800834 0
2.470624917228656e-05 0.3074999991793818 0
2.793362311357812e-05 0.3074999989505848 0
3.116099723787351e-05 0.307499998693686 0
3.438837095321586e-05 0.3074999984087211 0
1.273574435575974e-05 0.3074999997826905 0
1.596311860704654e-05 0.3074999996581142 0
1.919049310934586e-05 0.3074999995054619 0
2.241786743212514e-05 0.3074999993247025 0
2.564524165295295e-05 0.3074999991158306 0
2.887261616364721e-05 0.3074999988788707 0
3.209999096573974e-05 0.3074999986138059 0
3.532736584361814e-05 0.3074999983206784 0
1.367474016481226e-05 0.3074999997493744 0
1.690211490892258e-05 0.3074999996166722 0
2.012948951062615e-05 0.3074999994558697 0
2.335686410541662e-05 0.3074999992669591 0
2.658423854903823e-05 0.3074999990499564 0
2.981161272955307e-05 0.3074999988048782 0
3.303898650368115e-05 0.3074999985316661 0
3.626636032233724e-05 0.3074999982303679 0
1.461373366156488e-05 0.3074999997138045 0
1.784110754200718e-05 0.3074999995729196 0
2.106848166621934e-05 0.3074999994039457 0
2.429585595962718e-05 0.3074999992068828 0
2.752323030942463e-05 0.3074999989817083 0
3.075060479425707e-05 0.3074999987284259 0
3.397797968963506e-05 0.3074999984470443 0
1.232535412654775e-05 0.3074999997966381 0
1.555272863062059e-05 0.3074999996757196 0
1.878010317046796e-05 0.3074999995266786 0
2.200747788836679e-05 0.3074999993495497 0
2.523485272646558e-05 0.3074999991443279 0
2.84622279178175e-05 0.3074999989109881 0
3.168960292869072e-05 0.3074999986495753 0
3.491697827922434e-05 0.3074999983600653 0
1.326435356355409e-05 0.3074999997643593 0
1.649172953873605e-05 0.3074999996352807 0
1.971910539345511e-05 0.3074999994780965 0
2.294648137449046e-05 0.3074999992928099 0
2.617385773817054e-05 0.3074999990794375 0
2.940123401542409e-05 0.3074999988379624 0
3.262861035095338e-05 0.3074999985684059 0
3.585598689244589e-05 0.3074999982707214 0
1.420336324716539e-05 0.3074999997297624 0
1.743074019479543e-05 0.3074999995925127 0
2.065811708905897e-05 0.3074999994271593 0
2.388549377883904e-05 0.3074999992337635 0
2.711287009902884e-05 0.3074999990122424 0
3.034024623980423e-05 0.3074999987626219 0
3.356762213293907e-05 0.3074999984849275 0
3.679499770807652e-05 0.3074999981791544 0
1.514237252018478e-05 0.3074999996928989 0
1.8369747635141e-05 0.3074999995475204 0
2.15971226585118e-05 0.3074999993740282 0
2.482449767096402e-05 0.307499999172449 0
2.805187275295764e-05 0.3074999989427601 0
3.12792476945865e-05 0.3074999986850199 0
3.450662232775558e-05 0.3074999983991485 0
1.285399699780192e-05 0.3074999997790641 0
1.608137215552029e-05 0.3074999996536254 0
1.930874684252547e-05 0.3074999995000869 0
2.253612147579296e-05 0.3074999993184664 0
2.576349636982124e-05 0.3074999991087072 0
2.899087104560177e-05 0.3074999988708878 0
3.221824566722089e-05 0.3074999986049814 0
3.544562004449421e-05 0.3074999983109801 0
1.379299392791339e-05 0.3074999997456155 0
1.702036779281673e-05 0.3074999996120507 0
2.024774170988757e-05 0.3074999994503584 0
2.347511557073192e-05 0.3074999992605528 0
2.670248945533774e-05 0.3074999990426504 0
2.992986329894435e-05 0.3074999987966726 0
3.315723714551916e-05 0.3074999985225884 0
3.638461072216119e-05 0.307499998220432 0
1.473198396373941e-05 0.3074999997097735 0
1.795935775157077e-05 0.307499999568015 0
2.118673139961847e-05 0.3074999993981533 0
2.441410494516009e-05 0.307499999200212 0
2.76414783093414e-05 0.3074999989741602 0
3.086885189251466e-05 0.3074999987200078 0
3.409622567069398e-05 0.3074999984377728 0
1.244359861071241e-05 0.3074999997933301 0
1.567097196154993e-05 0.3074999996715377 0
1.889834522575459e-05 0.3074999995216438 0
2.212571805215348e-05 0.307499999343654 0
2.535309084165387e-05 0.3074999991375587 0
2.858046351621806e-05 0.3074999989033799 0
3.180783600505541e-05 0.3074999986410721 0
3.503520855366244e-05 0.3074999983506952 0
1.338258047868009e-05 0.307499999760927 0
1.660995277285307e-05 0.307499999630996 0
1.983732469040968e-05 0.3074999994729569 0
2.306469662752687e-05 0.3074999992867983 0
2.629206848020882e-05 0.3074999990725414 0
2.951944000136777e-05 0.3074999988301983 0
3.274681135909725e-05 0.3074999985597746 0
3.597418258812878e-05 0.3074999982611961 0
1.432155378383879e-05 0.3074999997261465 0
1.754892543319323e-05 0.3074999995880138 0
2.077629730990408e-05 0.3074999994217854 0
2.400366918930842e-05 0.3074999992274755 0
2.723104093905974e-05 0.3074999990050735 0
3.045841267224973e-05 0.307499998754549 0
3.368578491479523e-05 0.3074999984759413 0
3.691315695754037e-05 0.3074999981692765 0
1.526052817259186e-05 0.3074999996889359 0
1.848789996849731e-05 0.307499999542667 0
2.171527185486363e-05 0.3074999993682779 0
2.494264400961775e-05 0.307499999165825 0
2.81700159956716e-05 0.3074999989352678 0
3.1397388175404e-05 0.3074999986765854 0
3.462476056000212e-05 0.307499998389828 0
1.297213268593156e-05 0.3074999997756551 0
1.619950561415437e-05 0.3074999996493196 0
1.942687832358597e-05 0.3074999994949051 0
2.265425087515169e-05 0.3074999993123598 0
2.588162364644654e-05 0.3074999991017474 0
2.910899652859262e-05 0.3074999988629975 0
3.233636979284366e-05 0.3074999985961769 0
3.556374321306188e-05 0.3074999983012778 0
1.391111615974734e-05 0.3074999997418325 0
1.713848958807253e-05 0.307499999607347 0
2.036586260259538e-05 0.3074999994447731 0
2.359323597805744e-05 0.307499999254088 0
2.682060963293925e-05 0.3074999990353248 0
3.004798340601986e-05 0.3074999987884617 0
3.327535708409378e-05 0.3074999985134921 0
3.650273067532939e-05 0.3074999982104428 0
1.485010419989271e-05 0.3074999997057036 0
1.807747819354555e-05 0.3074999995630969 0
2.130485160675013e-05 0.3074999993923931 0
2.45322249079208e-05 0.3074999991935677 0
2.775959856422579e-05 0.3074999989666202 0
3.09869722801277e-05 0.3074999987115981 0
3.421434578964457e-05 0.3074999984284837 0
1.256171879581157e-05 0.3074999997899565 0
1.578909252358067e-05 0.3074999996672586 0
1.901646623348862e-05 0.3074999995164831 0
2.224383990872321e-05 0.3074999993375999 0
2.547121338821272e-05 0.3074999991306162 0
2.86985873682256e-05 0.3074999988955147 0
3.192596132103664e-05 0.3074999986323197 0
3.515333557525937e-05 0.3074999983410346 0
1.350070959105524e-05 0.3074999997571896 0
1.672808421242256e-05 0.3074999996263528 0
1.995545873020654e-05 0.3074999994674064 0
2.318283313414028e-05 0.3074999992803789 0
2.641020778239515e-05 0.3074999990652398 0
2.963758221401079e-05 0.3074999988220072 0
3.286495714355271e-05 0.3074999985506475 0
3.609233217094639e-05 0.3074999982512259 0
1.443970631232317e-05 0.3074999997221388 0
1.76670806401394e-05 0.3074999995831176 0
2.089445488062646e-05 0.3074999994160072 0
2.412182926903277e-05 0.3074999992208124 0
2.734920358943308e-05 0.3074999989975122 0
3.057657802489388e-05 0.307499998746131 0
3.38039527295499e-05 0.3074999984666402 0
1.215132723842692e-05 0.3074999998037062 0
1.537870207121385e-05 0.3074999996846212 0
1.860607684397692e-05 0.3074999995374733 0
2.183345180593487e-05 0.3074999993622159 0
2.50608267861836e-05 0.3074999991588862 0
2.82882014445528e-05 0.3074999989274452 0
3.15155757460348e-05 0.3074999986679315 0
3.474294996337742e-05 0.3074999983802915 0
1.309032387266887e-05 0.3074999997720784 0
1.631769823929362e-05 0.3074999996448648 0
1.954507290618042e-05 0.3074999994895276 0
2.277244746054947e-05 0.3074999993061261 0
2.599982218896208e-05 0.307499999094606 0
2.922719696121631e-05 0.307499998855018 0
3.245457151111438e-05 0.3074999985873336 0
3.568194656977575e-05 0.3074999982915236 0
1.402932099420942e-05 0.3074999997380091 0
1.725669588315633e-05 0.3074999996026445 0
2.048407102572436e-05 0.3074999994391587 0
2.371144649007114e-05 0.3074999992475935 0
2.693882211783595e-05 0.3074999990279544 0
3.016619754520681e-05 0.3074999987801824 0
3.339357301064169e-05 0.3074999985043295 0
3.662094823581339e-05 0.3074999982004134 0
1.496832308837289e-05 0.3074999997015871 0
1.819569849746321e-05 0.3074999995580734 0
2.142307412948612e-05 0.3074999993864469 0
2.465044960567616e-05 0.3074999991867413 0
2.787782515254936e-05 0.3074999989589452 0
3.110520045713332e-05 0.3074999987030477 0
3.433257603276415e-05 0.307499998419046 0
1.267995081675631e-05 0.3074999997864525 0
1.590732581065407e-05 0.3074999996628796 0
1.913470081201766e-05 0.3074999995111916 0
2.236207585860118e-05 0.307499999331426 0
2.558945062731541e-05 0.3074999991235661 0
2.881682557770329e-05 0.3074999988876095 0
3.204420042368616e-05 0.3074999986235686 0
3.527157510985729e-05 0.3074999983314289 0
1.361894924536572e-05 0.3074999997534998 0
1.684632379065479e-05 0.3074999996217745 0
2.007369847405838e-05 0.3074999994619402 0
2.330107328425018e-05 0.3074999992739926 0
2.652844847497343e-05 0.3074999990579687 0
2.97558239009812e-05 0.3074999988138393 0
3.298319894964305e-05 0.3074999985416533 0
3.621057375252219e-05 0.3074999982413551 0
1.455794824246902e-05 0.3074999997181598 0
1.778532317485619e-05 0.3074999995782803 0
2.101269811848447e-05 0.3074999994102819 0
2.424007294794074e-05 0.3074999992142078 0
2.746744782808632e-05 0.3074999989900151 0
3.069482301787155e-05 0.3074999987377368 0
3.392219830707225e-05 0.3074999984573513 0
1.226957343315003e-05 0.3074999998003262 0
1.549694937435579e-05 0.3074999996803623 0
1.872432542338992e-05 0.3074999995323263 0
2.195170154485773e-05 0.3074999993561725 0
2.51790779185253e-05 0.307499999151946 0
2.840645411992067e-05 0.3074999989196343 0
3.163383014424391e-05 0.3074999986592009 0
3.486120602517543e-05 0.3074999983706929 0
1.320858150091766e-05 0.3074999997683856 0
1.643595758641418e-05 0.3074999996402736 0
1.966333419295943e-05 0.3074999994840623 0
2.289071133904517e-05 0.3074999992997615 0
2.611808835239742e-05 0.3074999990873938 0
2.934546530090637e-05 0.3074999988469229 0
3.257284211160178e-05 0.3074999985783601 0
3.580021889314062e-05 0.3074999982816924 0
1.414759559100289e-05 0.3074999997340754 0
1.737497295363196e-05 0.3074999995978366 0
2.060235023918994e-05 0.3074999994334927 0
2.382972723213064e-05 0.3074999992410997 0
2.705710372185891e-05 0.3074999990205774 0
3.028447991291699e-05 0.3074999987719415 0
3.351185616044979e-05 0.307499998495201 0
3.673923230112941e-05 0.3074999981903913 0
1.508660785423514e-05 0.307499999697509 0
1.831398377730587e-05 0.3074999995531214 0
2.154135955685616e-05 0.3074999993806432 0
2.47687348603037e-05 0.3074999991800755 0
2.799611002256933e-05 0.3074999989513856 0
3.12234848885033e-05 0.3074999986945873 0
3.445085958288272e-05 0.3074999984097027 0
1.279823406179303e-05 0.3074999997830108 0
1.602560886443402e-05 0.3074999996585828 0
1.925298356601178e-05 0.3074999995060209 0
2.248035853977895e-05 0.3074999993253634 0
2.570773360959155e-05 0.3074999991166177 0
2.893510897733258e-05 0.3074999988797559 0
3.216248436724265e-05 0.3074999986148127 0
3.538985960156301e-05 0.3074999983217934 0
1.373723428455561e-05 0.3074999997498111 0
1.69646094947129e-05 0.307499999617216 0
2.019198440338202e-05 0.3074999994564998 0
2.341935909410997e-05 0.3074999992677229 0
2.664673363677669e-05 0.3074999990507957 0
2.987410823048556e-05 0.3074999988058236 0
3.310148283445056e-05 0.3074999985327081 0
3.632885729006145e-05 0.3074999982315469 0
1.467623107432132e-05 0.3074999997142753 0
1.79036052848051e-05 0.3074999995735053 0
2.113097961136628e-05 0.3074999994046474 0
2.435835407314838e-05 0.3074999992076864 0
2.758572851369968e-05 0.3074999989826052 0
3.081310312596892e-05 0.3074999987294308 0
3.404047768693343e-05 0.3074999984481945 0
1.238785160134073e-05 0.3074999997971193 0
1.561522617104108e-05 0.3074999996763061 0
1.884260064649179e-05 0.3074999995273728 0
2.206997540413589e-05 0.3074999993503151 0
2.529735031109036e-05 0.3074999991451948 0
2.852472531522247e-05 0.3074999989119783 0
3.175210021787976e-05 0.3074999986506665 0
3.497947529550511e-05 0.3074999983612577 0
1.332684985203936e-05 0.3074999997649011 0
1.65542247063969e-05 0.3074999996359304 0
1.978159969676782e-05 0.307499999478847 0
2.300897495576896e-05 0.3074999992936611 0
2.623635020273956e-05 0.3074999990803971 0
2.9463725541802e-05 0.3074999988390327 0
3.26911009022631e-05 0.3074999985695802 0
3.591847616899158e-05 0.3074999982720532 0
1.426585082523089e-05 0.3074999997303727 0
1.749322593856236e-05 0.3074999995932555 0
2.072060110325082e-05 0.3074999994280372 0
