x y
0.999972 0.00980177
0.999886 0.019603
0.999744 0.0294031
0.999545 0.0392015
0.99929 0.0489977
0.998977 0.0587912
0.998608 0.0685813
0.998183 0.0783675
0.997701 0.0881492
0.997162 0.097926
0.996568 0.107697
0.995917 0.117463
0.99521 0.127221
0.994447 0.136973
0.993629 0.146716
0.992755 0.156452
0.991825 0.166179
0.990841 0.175896
0.989801 0.185604
0.988706 0.195302
0.987557 0.204988
0.986354 0.214664
0.985096 0.224328
0.983785 0.233979
0.98242 0.243618
0.981002 0.253243
0.97953 0.262855
0.978006 0.272452
0.976429 0.282035
0.9748 0.291603
0.973119 0.301156
0.971386 0.310692
0.969602 0.320212
0.967767 0.329715
0.965881 0.339201
0.963946 0.348669
0.96196 0.358119
0.959924 0.367551
0.95784 0.376963
0.955706 0.386357
0.953524 0.395731
0.951294 0.405085
0.949017 0.414419
0.946691 0.423732
0.944319 0.433024
0.941901 0.442295
0.939436 0.451544
0.936926 0.460771
0.93437 0.469975
0.93177 0.479158
0.929124 0.488317
0.926435 0.497453
0.923703 0.506566
0.920927 0.515655
0.918108 0.52472
0.915247 0.533761
0.912344 0.542778
0.9094 0.551769
0.906414 0.560736
0.903388 0.569678
0.900322 0.578595
0.897217 0.587486
0.894072 0.596351
0.890888 0.605191
0.887666 0.614004
0.884406 0.622791
0.881108 0.631552
0.877774 0.640287
0.874403 0.648994
0.870996 0.657675
0.867553 0.666329
0.864075 0.674956
0.860562 0.683556
0.857015 0.692128
0.853434 0.700673
0.849819 0.709191
0.846172 0.717681
0.842491 0.726143
0.838779 0.734578
0.835035 0.742985
0.83126 0.751364
0.827454 0.759715
0.823617 0.768039
0.819751 0.776334
0.815855 0.784601
0.81193 0.792841
0.807976 0.801052
0.803994 0.809235
0.799983 0.81739
0.795946 0.825517
0.791881 0.833616
0.78779 0.841687
0.783672 0.84973
0.779529 0.857745
0.77536 0.865731
0.771165 0.87369
0.766947 0.881621
0.762704 0.889524
0.758437 0.897399
0.754146 0.905246
0.749832 0.913065
0.745496 0.920856
0.741137 0.92862
0.736756 0.936356
0.732353 0.944064
0.727929 0.951745
0.723483 0.959399
0.719018 0.967025
0.714532 0.974624
0.710025 0.982195
0.7055 0.989739
0.700955 0.997257
0.696391 1.00475
0.691808 1.01221
0.687207 1.01965
0.682588 1.02706
0.677952 1.03444
0.673298 1.0418
0.668627 1.04913
0.663939 1.05643
0.659234 1.06371
0.654514 1.07096
0.649778 1.07819
0.645026 1.08539
0.640259 1.09256
0.635476 1.09971
0.63068 1.10683
0.625868 1.11393
0.621043 1.121
0.616203 1.12805
0.61135 1.13507
0.606483 1.14207
0.601603 1.14904
0.596711 1.15599
0.591806 1.16291
0.586888 1.16981
0.581958 1.17669
0.577016 1.18354
0.572063 1.19037
0.567098 1.19717
0.562122 1.20395
0.557134 1.2107
0.552137 1.21744
0.547128 1.22415
0.542109 1.23083
0.53708 1.23749
0.532041 1.24413
0.526992 1.25075
0.521934 1.25735
0.516867 1.26392
0.51179 1.27047
0.506704 1.277
0.50161 1.2835
0.496507 1.28998
0.491396 1.29645
0.486276 1.30289
0.481149 1.3093
0.476013 1.3157
0.47087 1.32208
0.465719 1.32843
0.460561 1.33477
0.455396 1.34108
0.450224 1.34737
0.445045 1.35364
0.439859 1.3599
0.434667 1.36613
0.429468 1.37234
0.424263 1.37853
0.419052 1.3847
0.413835 1.39085
0.408613 1.39698
0.403384 1.4031
0.39815 1.40919
0.392911 1.41526
0.387666 1.42132
0.382416 1.42736
0.377161 1.43337
0.371901 1.43937
0.366636 1.44535
0.361367 1.45131
0.356093 1.45726
0.350815 1.46318
0.345533 1.46909
0.340246 1.47498
0.334955 1.48085
0.32966 1.48671
0.324361 1.49254
0.319059 1.49836
0.313753 1.50417
0.308443 1.50995
0.30313 1.51572
0.297813 1.52147
0.292494 1.52721
0.287171 1.53293
0.281845 1.53863
0.276516 1.54431
0.271184 1.54998
0.265849 1.55564
0.260511 1.56127
0.255171 1.56689
0.249829 1.5725
0.244483 1.57809
0.239136 1.58366
0.233786 1.58922
0.228434 1.59477
0.223079 1.6003
0.217723 1.60581
0.212365 1.61131
0.207004 1.61679
0.201642 1.62226
0.196278 1.62772
0.190912 1.63316
0.185544 1.63858
0.180175 1.64399
0.174804 1.64939
0.169432 1.65477
0.164059 1.66014
0.158684 1.6655
0.153307 1.67084
0.14793 1.67617
0.142551 1.68148
0.137171 1.68678
0.13179 1.69207
0.126408 1.69735
0.121025 1.70261
0.115641 1.70786
0.110256 1.71309
0.104871 1.71831
0.0994845 1.72352
0.0940974 1.72872
0.0887096 1.7339
0.0833211 1.73908
0.0779321 1.74424
0.0725425 1.74938
0.0671524 1.75452
0.0617619 1.75964
0.0563709 1.76475
0.0509796 1.76985
0.0455879 1.77494
0.0401959 1.78002
0.0348037 1.78508
0.0294112 1.79013
0.0240185 1.79517
0.0186257 1.8002
0.0132328 1.80522
0.00783975 1.81023
0.00244669 1.81523
-0.00294639 1.82021
-0.00833945 1.82519
-0.0137325 1.83015
-0.0191254 1.8351
-0.0245182 1.84004
-0.0299109 1.84498
-0.0353034 1.8499
-0.0406957 1.85481
-0.0460878 1.85971
-0.0514796 1.8646
-0.0568711 1.86947
-0.0622624 1.87434
-0.0676533 1.8792
-0.0730438 1.88405
-0.078434 1.88889
-0.0838237 1.89372
-0.089213 1.89854
-0.0946019 1.90335
-0.0999903 1.90815
-0.105378 1.91294
-0.110765 1.91772
-0.116152 1.92249
-0.121539 1.92726
-0.126924 1.93201
-0.132309 1.93675
-0.137694 1.94149
-0.143077 1.94621
-0.148461 1.95093
-0.153843 1.95564
-0.159225 1.96034
-0.164606 1.96503
-0.169986 1.96971
-0.175366 1.97438
-0.180744 1.97904
-0.186122 1.9837
-0.1915 1.98834
-0.196876 1.99298
-0.202251 1.99761
-0.207626 2.00223
-0.213 2.00685
-0.218373 2.01145
-0.223745 2.01605
-0.229116 2.02064
-0.234487 2.02522
-0.239856 2.02979
-0.245224 2.03436
-0.250592 2.03892
-0.255958 2.04346
-0.261324 2.04801
-0.266689 2.05254
-0.272052 2.05707
-0.277415 2.06159
-0.282776 2.0661
-0.288137 2.0706
