x y
0.999972 0.01056
0.999886 0.0211194
0.999744 0.0316776
0.999545 0.042234
0.99929 0.052788
0.998978 0.0633391
0.998609 0.0738865
0.998183 0.0844297
0.997702 0.0949682
0.997164 0.105501
0.99657 0.116029
0.99592 0.126549
0.995214 0.137063
0.994452 0.147569
0.993636 0.158066
0.992763 0.168555
0.991836 0.179035
0.990855 0.189505
0.989818 0.199964
0.988728 0.210412
0.987583 0.220849
0.986385 0.231274
0.985134 0.241686
0.983829 0.252086
0.982471 0.262471
0.981061 0.272843
0.979599 0.2832
0.978086 0.293543
0.97652 0.303869
0.974904 0.31418
0.973237 0.324475
0.97152 0.334753
0.969753 0.345014
0.967937 0.355257
0.966071 0.365482
0.964157 0.375689
0.962195 0.385877
0.960185 0.396045
0.958127 0.406195
0.956023 0.416324
0.953872 0.426433
0.951675 0.436522
0.949432 0.446589
0.947145 0.456636
0.944813 0.466661
0.942436 0.476664
0.940017 0.486645
0.937553 0.496604
0.935048 0.50654
0.9325 0.516453
0.92991 0.526343
0.927279 0.53621
0.924607 0.546053
0.921895 0.555873
0.919144 0.565668
0.916353 0.57544
0.913523 0.585187
0.910655 0.594909
0.90775 0.604607
0.904807 0.61428
0.901827 0.623928
0.898811 0.633551
0.895759 0.643149
0.892672 0.652721
0.88955 0.662268
0.886394 0.67179
0.883204 0.681286
0.87998 0.690756
0.876724 0.7002
0.873436 0.709618
0.870115 0.719011
0.866763 0.728378
0.86338 0.737718
0.859967 0.747033
0.856524 0.756321
0.853051 0.765584
0.849549 0.77482
0.846019 0.78403
0.84246 0.793214
0.838874 0.802372
0.83526 0.811504
0.83162 0.82061
0.827953 0.82969
0.82426 0.838744
0.820542 0.847772
0.816798 0.856774
0.81303 0.86575
0.809238 0.874701
0.805422 0.883625
0.801582 0.892524
0.79772 0.901397
0.793835 0.910245
0.789927 0.919067
0.785998 0.927864
0.782047 0.936635
0.778075 0.945381
0.774083 0.954102
0.77007 0.962798
0.766037 0.971469
0.761985 0.980115
0.757913 0.988737
0.753822 0.997333
0.749713 1.00591
0.745586 1.01445
0.741441 1.02298
0.737278 1.03148
0.733098 1.03995
0.728901 1.0484
0.724687 1.05683
0.720458 1.06523
0.716212 1.07361
0.711951 1.08197
0.707674 1.0903
0.703383 1.09861
0.699076 1.1069
0.694755 1.11516
0.69042 1.12341
0.686071 1.13162
0.681708 1.13982
0.677332 1.14799
0.672943 1.15615
0.668541 1.16428
0.664127 1.17238
0.6597 1.18047
0.655261 1.18853
0.65081 1.19658
0.646347 1.2046
0.641874 1.2126
0.637389 1.22058
0.632893 1.22853
0.628386 1.23647
0.623869 1.24439
0.619342 1.25229
0.614804 1.26016
0.610257 1.26802
0.6057 1.27585
0.601134 1.28367
0.596558 1.29147
0.591974 1.29924
0.58738 1.307
0.582778 1.31474
0.578168 1.32246
0.573549 1.33016
0.568922 1.33784
0.564287 1.3455
0.559644 1.35314
0.554994 1.36077
0.550336 1.36838
0.545671 1.37596
0.540998 1.38354
0.536319 1.39109
0.531633 1.39862
0.526941 1.40614
0.522241 1.41364
0.517536 1.42113
0.512824 1.42859
0.508106 1.43604
0.503382 1.44347
0.498652 1.45089
0.493917 1.45829
0.489176 1.46567
0.48443 1.47304
0.479678 1.48039
0.474921 1.48772
0.470159 1.49504
0.465392 1.50234
0.46062 1.50963
0.455844 1.5169
0.451063 1.52416
0.446277 1.5314
0.441487 1.53862
0.436693 1.54583
0.431894 1.55303
0.427091 1.56021
0.422285 1.56738
0.417474 1.57453
0.41266 1.58167
0.407842 1.58879
0.40302 1.5959
0.398195 1.60299
0.393366 1.61007
0.388534 1.61714
0.383699 1.6242
0.37886 1.63124
0.374019 1.63826
0.369174 1.64528
0.364326 1.65228
0.359476 1.65927
0.354623 1.66624
0.349766 1.6732
0.344908 1.68015
0.340046 1.68709
0.335183 1.69401
0.330316 1.70092
0.325448 1.70782
0.320577 1.71471
0.315703 1.72158
0.310828 1.72844
0.30595 1.7353
0.301071 1.74213
0.296189 1.74896
0.291305 1.75578
0.28642 1.76258
0.281532 1.76937
0.276643 1.77616
0.271752 1.78293
0.266859 1.78969
0.261965 1.79643
0.257069 1.80317
0.252172 1.8099
0.247273 1.81661
0.242372 1.82332
0.237471 1.83001
0.232567 1.8367
0.227663 1.84337
0.222757 1.85003
0.21785 1.85669
0.212942 1.86333
0.208033 1.86996
0.203123 1.87659
0.198211 1.8832
0.193299 1.8898
0.188385 1.8964
0.183471 1.90298
0.178555 1.90956
0.173639 1.91612
0.168722 1.92268
0.163804 1.92923
0.158885 1.93576
0.153966 1.94229
0.149046 1.94881
0.144125 1.95532
0.139204 1.96182
0.134282 1.96832
0.129359 1.9748
0.124436 1.98127
0.119512 1.98774
0.114587 1.9942
0.109663 2.00065
0.104737 2.00709
0.0998116 2.01352
0.0948855 2.01995
0.089959 2.02636
0.0850321 2.03277
0.0801049 2.03917
0.0751774 2.04556
0.0702496 2.05195
0.0653215 2.05833
0.0603932 2.06469
0.0554647 2.07105
0.0505359 2.07741
0.045607 2.08375
0.0406779 2.09009
0.0357486 2.09642
0.0308193 2.10275
0.0258898 2.10906
0.0209602 2.11537
0.0160306 2.12167
0.0111009 2.12797
0.00617112 2.13425
0.00124136 2.14053
-0.0036884 2.14681
-0.00861815 2.15307
-0.0135479 2.15933
-0.0184776 2.16558
-0.0234072 2.17183
-0.0283367 2.17807
-0.0332662 2.1843
-0.0381955 2.19052
-0.0431248 2.19674
-0.0480539 2.20296
-0.0529829 2.20916
-0.0579117 2.21536
-0.0628404 2.22155
-0.0677688 2.22774
-0.0726971 2.23392
-0.0776252 2.2401
-0.0825531 2.24626
-0.0874807 2.25243
-0.0924081 2.25858
-0.0973353 2.26473
-0.102262 2.27087
-0.107189 2.27701
-0.112115 2.28314
-0.117041 2.28927
-0.121967 2.29539
-0.126893 2.30151
-0.131818 2.30761
-0.136742 2.31372
-0.141667 2.31982
-0.146591 2.32591
-0.151515 2.33199
-0.156438 2.33807
-0.161362 2.34415
-0.166284 2.35022
-0.171207 2.35629
-0.176129 2.36234
-0.18105 2.3684
-0.185971 2.37445
-0.190892 2.38049
-0.195812 2.38653
-0.200732 2.39256
-0.205652 2.39859
-0.210571 2.40461
-0.215489 2.41063
-0.220407 2.41665
-0.225325 2.42265
-0.230242 2.42866
-0.235159 2.43466
-0.240076 2.44065
-0.244991 2.44664
-0.249907 2.45262
-0.254822 2.4586
-0.259736 2.46458
-0.26465 2.47055
-0.269563 2.47651
