x y
0.997158 0.0678013
0.988637 0.135216
0.97446 0.201857
0.954662 0.267333
0.929294 0.331249
0.898425 0.393202
0.862142 0.452784
0.820553 0.509578
0.773788 0.563155
0.722006 0.613078
0.665396 0.658898
0.604181 0.700155
0.538628 0.736377
0.469045 0.767086
0.395799 0.791793
0.319313 0.81001
0.240084 0.82125
0.158682 0.825037
0.0757665 0.820917
-0.0079094 0.80847
-0.0914914 0.787331
-0.17402 0.757211
-0.254431 0.717922
-0.33156 0.669408
-0.404163 0.61178
-0.470933 0.545346
-0.530549 0.470645
-0.581715 0.388463
-0.62323 0.299849
-0.654052 0.206099
-0.673365 0.108729
-0.680641 0.00941829
-0.675675 -0.0900613
-0.658606 -0.187931
-0.629906 -0.282486
-0.59034 -0.372178
-0.540911 -0.455663
-0.482798 -0.531847
-0.41728 -0.599892
-0.345681 -0.659215
-0.269312 -0.709466
-0.189432 -0.750501
-0.107221 -0.782345
-0.0237633 -0.805164
0.0599617 -0.81923
0.14308 -0.824896
0.22482 -0.822573
0.304506 -0.812708
0.381549 -0.795776
0.455442 -0.772261
0.525747 -0.742652
0.592088 -0.707438
0.654145 -0.6671
0.711645 -0.622109
0.764356 -0.572929
0.812084 -0.520011
0.854665 -0.463795
0.891962 -0.40471
0.923864 -0.343175
0.95028 -0.279601
0.971138 -0.21439
0.986384 -0.147941
0.995978 -0.0806426
0.999898 -0.0128849
0.998133 0.0549461
0.990687 0.122464
0.97758 0.189282
0.958844 0.255009
0.934527 0.319252
0.904694 0.381609
0.869429 0.441673
0.828835 0.499028
0.783039 0.553249
0.732194 0.603899
0.676481 0.650533
0.616119 0.692691
0.551364 0.729904
0.482517 0.761695
0.409932 0.787578
0.334023 0.807062
0.25527 0.819661
0.17423 0.824895
0.0915444 0.822305
0.00794822 0.811464
-0.0757238 0.791995
-0.158532 0.763592
-0.239432 0.726046
-0.317277 0.679274
-0.390836 0.623352
-0.458813 0.558549
-0.519883 0.485358
-0.572744 0.404518
-0.61617 0.317027
-0.649085 0.224137
-0.670624 0.127327
-0.680202 0.0282488
-0.677551 -0.0713361
-0.662744 -0.169644
-0.636194 -0.26495
-0.598612 -0.35567
-0.550963 -0.44042
-0.494397 -0.518056
-0.43018 -0.587692
-0.359631 -0.648697
-0.284067 -0.700681
-0.20476 -0.743462
-0.122905 -0.777036
-0.0396071 -0.801544
0.0441356 -0.817242
0.127429 -0.824468
0.209483 -0.823624
0.289603 -0.815152
0.367187 -0.799522
0.441711 -0.777217
0.512725 -0.748726
0.579841 -0.714537
0.642731 -0.675133
0.701112 -0.63099
0.754746 -0.58257
0.803431 -0.530327
0.846998 -0.474703
0.885306 -0.416129
0.918237 -0.355027
0.945699 -0.291809
0.967615 -0.226879
0.983927 -0.160634
0.994595 -0.0934673
0.999591 -0.0257671
0.998904 0.0420796
0.992534 0.109687
0.980498 0.176668
0.962825 0.242632
0.939561 0.307187
0.910768 0.369933
0.876525 0.430464
0.836931 0.488365
0.792109 0.543214
0.742207 0.594576
0.6874 0.642007
0.6279 0.685049
0.563954 0.723237
0.495855 0.756093
0.423947 0.783132
0.348631 0.803867
0.270375 0.817807
0.189719 0.824472
0.10729 0.823397
0.0238035 0.814149
-0.0599249 0.796339
-0.142976 0.769646
-0.224323 0.73384
