x y
0.997162 0.105469
0.98871 0.210346
0.974824 0.31407
0.955785 0.416137
0.931952 0.516124
0.903739 0.61369
0.871585 0.708587
0.835932 0.800647
0.797213 0.889777
0.755833 0.975944
0.712164 1.05916
0.666545 1.13949
0.619275 1.217
0.57062 1.29179
0.52081 1.36398
0.470047 1.43367
0.418503 1.50099
0.366328 1.56606
0.313652 1.62898
0.260583 1.68987
0.207217 1.74885
0.153634 1.806
0.0999041 1.86142
0.0460853 1.91521
-0.00777128 1.96746
-0.0616226 2.01823
-0.115432 2.06761
-0.169167 2.11566
-0.222803 2.16246
-0.276315 2.20805
-0.329685 2.25251
-0.382897 2.29589
-0.435936 2.33822
-0.48879 2.37957
-0.541452 2.41998
-0.593911 2.45948
-0.646162 2.49812
-0.698199 2.53593
-0.750018 2.57295
-0.801616 2.60921
-0.852989 2.64474
-0.904137 2.67957
-0.955057 2.71372
-1.00575 2.74723
-1.05621 2.78011
-1.10645 2.81239
-1.15646 2.8441
-1.20624 2.87524
-1.25579 2.90584
-1.30512 2.93593
-1.35423 2.96551
-1.40311 2.9946
-1.45177 3.02322
-1.50022 3.05139
-1.54844 3.07911
-1.59645 3.10641
-1.64425 3.13329
-1.69184 3.15977
-1.73922 3.18586
-1.78639 3.21157
-1.83336 3.23692
-1.88012 3.2619
-1.92669 3.28654
-1.97306 3.31084
-2.01923 3.33481
-2.0652 3.35846
-2.11099 3.3818
-2.15658 3.40484
-2.20199 3.42758
-2.24721 3.45003
-2.29226 3.4722
-2.33711 3.4941
-2.38179 3.51573
-2.4263 3.5371
-2.47063 3.55821
-2.51478 3.57908
-2.55877 3.5997
-2.60258 3.62008
-2.64623 3.64023
-2.68972 3.66016
-2.73304 3.67986
-2.7762 3.69934
-2.8192 3.71862
-2.86204 3.73768
-2.90472 3.75654
-2.94726 3.7752
-2.98964 3.79367
-3.03186 3.81194
-3.07394 3.83003
-3.11587 3.84793
-3.15766 3.86566
-3.1993 3.8832
-3.2408 3.90057
-3.28216 3.91778
-3.32337 3.93481
-3.36445 3.95168
-3.4054 3.96839
-3.4462 3.98495
-3.48688 4.00135
-3.52742 4.01759
-3.56783 4.03369
-3.6081 4.04964
-3.64825 4.06544
-3.68828 4.08111
-3.72818 4.09663
-3.76795 4.11202
-3.8076 4.12727
-3.84712 4.14239
-3.88653 4.15738
-3.92581 4.17224
-3.96498 4.18698
-4.00403 4.20159
-4.04296 4.21608
-4.08178 4.23044
-4.12049 4.24469
-4.15908 4.25883
-4.19755 4.27285
-4.23592 4.28675
-4.27418 4.30055
-4.31233 4.31423
-4.35037 4.32781
-4.3883 4.34128
-4.42613 4.35464
-4.46385 4.3679
-4.50146 4.38106
-4.53898 4.39412
-4.57639 4.40708
-4.6137 4.41994
-4.65091 4.43271
-4.68802 4.44538
-4.72503 4.45796
-4.76195 4.47044
-4.79876 4.48283
-4.83548 4.49514
-4.87211 4.50735
-4.90863 4.51948
-4.94507 4.53152
-4.98141 4.54347
-5.01766 4.55534
-5.05382 4.56713
-5.08989 4.57884
-5.12586 4.59046
-5.16175 4.60201
-5.19755 4.61347
-5.23326 4.62486
-5.26889 4.63617
-5.30442 4.6474
-5.33987 4.65856
-5.37524 4.66964
-5.41052 4.68065
-5.44572 4.69159
-5.48083 4.70245
-5.51586 4.71325
-5.55081 4.72397
-5.58568 4.73463
-5.62046 4.74521
-5.65517 4.75573
-5.68979 4.76618
-5.72434 4.77657
-5.75881 4.78689
-5.7932 4.79714
-5.82751 4.80733
-5.86175 4.81746
-5.89591 4.82753
-5.92999 4.83753
-5.964 4.84747
-5.99794 4.85735
-6.0318 4.86717
-6.06558 4.87693
-6.0993 4.88663
-6.13294 4.89628
-6.16651 4.90586
-6.2 4.91539
-6.23343 4.92487
-6.26678 4.93428
-6.30007 4.94365
-6.33328 4.95295
-6.36643 4.9622
-6.39951 4.9714
-6.43251 4.98055
-6.46545 4.98964
-6.49833 4.99869
-6.53113 5.00767
-6.56387 5.01661
-6.59655 5.0255
-6.62915 5.03434
-6.66169 5.04313
-6.69417 5.05187
-6.72658 5.06056
-6.75893 5.0692
-6.79122 5.07779
-6.82344 5.08634
-6.8556 5.09484
-6.88769 5.1033
-6.91973 5.1117
-6.9517 5.12007
-6.98361 5.12838
-7.01546 5.13665
-7.04725 5.14488
-7.07898 5.15307
-7.11064 5.16121
-7.14225 5.1693
-7.1738 5.17736
-7.20529 5.18537
-7.23673 5.19334
-7.2681 5.20126
-7.29942 5.20915
-7.33067 5.21699
-7.36188 5.2248
-7.39302 5.23256
-7.42411 5.24028
-7.45514 5.24797
-7.48611 5.25561
-7.51703 5.26322
-7.5479 5.27079
-7.57871 5.27831
-7.60946 5.2858
-7.64016 5.29326
-7.67081 5.30067
-7.7014 5.30805
-7.73194 5.31539
-7.76243 5.32269
-7.79286 5.32996
-7.82324 5.33719
-7.85357 5.34439
-7.88385 5.35155
-7.91407 5.35868
-7.94424 5.36577
-7.97436 5.37282
-8.00443 5.37985
-8.03445 5.38683
-8.06442 5.39379
-8.09434 5.40071
-8.12421 5.40759
-8.15403 5.41445
-8.1838 5.42127
-8.21352 5.42806
-8.24319 5.43481
-8.27281 5.44154
-8.30239 5.44823
-8.33191 5.45489
-8.36139 5.46152
-8.39082 5.46812
-8.42021 5.47468
-8.44954 5.48122
-8.47883 5.48773
-8.50807 5.4942
-8.53727 5.50065
-8.56642 5.50706
-8.59552 5.51345
-8.62458 5.5198
-8.65359 5.52613
-8.68255 5.53243
-8.71147 5.5387
-8.74035 5.54494
-8.76918 5.55115
-8.79797 5.55734
-8.82671 5.56349
-8.85541 5.56962
-8.88406 5.57572
-8.91267 5.58179
-8.94124 5.58784
-8.96976 5.59386
-8.99824 5.59985
-9.02667 5.60581
-9.05507 5.61175
-9.08342 5.61766
-9.11173 5.62355
-9.14 5.62941
-9.16822 5.63524
-9.1964 5.64105
-9.22454 5.64683
-9.25264 5.65259
-9.2807 5.65832
-9.30872 5.66403
-9.3367 5.66971
-9.36463 5.67537
-9.39253 5.681
-9.42038 5.68661
-9.4482 5.69219
-9.47597 5.69775
-9.50371 5.70329
-9.5314 5.7088
-9.55906 5.71429
-9.58667 5.71975
-9.61425 5.7252
-9.64179 5.73061
-9.66929 5.73601
-9.69675 5.74138
-9.72417 5.74673
-9.75155 5.75206
-9.7789 5.75736
-9.80621 5.76264
-9.83348 5.7679
-9.86071 5.77314
-9.8879 5.77836
-9.91506 5.78355
-9.94218 5.78872
-9.96926 5.79387
-9.99631 5.799
-10.0233 5.80411
-10.0503 5.80919
-10.0772 5.81426
-10.1041 5.8193
-10.131 5.82433
-10.1578 5.82933
-10.1846 5.83431
-10.2114 5.83927
-10.2381 5.84421
-10.2648 5.84913
-10.2914 5.85403
-10.318 5.85891
-10.3446 5.86377
-10.3711 5.86861
-10.3976 5.87344
-10.4241 5.87824
-10.4506 5.88302
-10.477 5.88778
-10.5033 5.89252
-10.5297 5.89725
-10.556 5.90195
-10.5822 5.90664
-10.6085 5.9113
-10.6347 5.91595
-10.6608 5.92058
-10.687 5.92519
-10.7131 5.92979
-10.7391 5.93436
-10.7652 5.93892
-10.7912 5.94345
-10.8171 5.94797
-10.8431 5.95247
-10.869 5.95696
-10.8949 5.96142
-10.9207 5.96587
-10.9465 5.9703
-10.9723 5.97472
-10.998 5.97911
-11.0237 5.98349
-11.0494 5.98785
-11.075 5.99219
-11.1007 5.99652
-11.1262 6.00083
-11.1518 6.00512
-11.1773 6.0094
-11.2028 6.01366
-11.2283 6.0179
-11.2537 6.02213
-11.2791 6.02634
-11.3045 6.03053
-11.3298 6.03471
-11.3551 6.03887
-11.3804 6.04302
-11.4056 6.04714
-11.4308 6.05126
-11.456 6.05535
-11.4812 6.05944
-11.5063 6.0635
-11.5314 6.06755
-11.5565 6.07158
-11.5815 6.0756
-11.6065 6.07961
-11.6315 6.08359
-11.6564 6.08757
-11.6813 6.09152
-11.7062 6.09546
-11.7311 6.09939
-11.7559 6.1033
-11.7807 6.1072
-11.8055 6.11108
-11.8302 6.11495
-11.855 6.1188
-11.8797 6.12264
-11.9043 6.12646
-11.9289 6.13027
-11.9536 6.13407
-11.9781 6.13785
-12.0027 6.14161
-12.0272 6.14536
-12.0517 6.1491
-12.0762 6.15283
-12.1006 6.15653
-12.125 6.16023
-12.1494 6.16391
-12.1737 6.16758
-12.1981 6.17123
-12.2224 6.17487
-12.2466 6.1785
-12.2709 6.18211
-12.2951 6.18571
-12.3193 6.18929
-12.3435 6.19287
-12.3676 6.19643
-12.3917 6.19997
-12.4158 6.2035
-12.4399 6.20702
-12.4639 6.21053
-12.4879 6.21402
-12.5119 6.2175
-12.5358 6.22097
-12.5598 6.22442
-12.5837 6.22786
-12.6076 6.23129
-12.6314 6.23471
-12.6552 6.23811
-12.679 6.2415
-12.7028 6.24488
-12.7266 6.24824
-12.7503 6.25159
-12.774 6.25493
-12.7977 6.25826
-12.8213 6.26158
-12.8449 6.26488
-12.8685 6.26817
-12.8921 6.27145
-12.9157 6.27472
-12.9392 6.27797
-12.9627 6.28121
-12.9861 6.28445
-13.0096 6.28766
-13.033 6.29087
-13.0564 6.29407
-13.0798 6.29725
-13.1032 6.30042
-13.1265 6.30358
-13.1498 6.30673
-13.1731 6.30987
-13.1963 6.31299
-13.2196 6.31611
-13.2428 6.31921
-13.2659 6.3223
-13.2891 6.32538
-13.3122 6.32845
-13.3354 6.33151
-13.3584 6.33455
-13.3815 6.33759
-13.4046 6.34061
-13.4276 6.34362
-13.4506 6.34663
-13.4735 6.34962
-13.4965 6.3526
-13.5194 6.35557
-13.5423 6.35852
-13.5652 6.36147
-13.5881 6.36441
-13.6109 6.36733
-13.6337 6.37025
-13.6565 6.37315
-13.6793 6.37605
-13.702 6.37893
-13.7247 6.3818
-13.7474 6.38467
-13.7701 6.38752
-13.7927 6.39036
-13.8154 6.39319
-13.838 6.39601
-13.8606 6.39882
-13.8831 6.40162
-13.9057 6.40442
-13.9282 6.4072
-13.9507 6.40997
-13.9732 6.41273
-13.9956 6.41548
-14.0181 6.41822
-14.0405 6.42095
-14.0629 6.42367
-14.0852 6.42638
-14.1076 6.42908
-14.1299 6.43177
-14.1522 6.43445
-14.1745 6.43712
-14.1967 6.43978
-14.219 6.44243
-14.2412 6.44507
-14.2634 6.44771
-14.2856 6.45033
-14.3077 6.45294
-14.3299 6.45555
-14.352 6.45814
-14.3741 6.46073
-14.3961 6.4633
-14.4182 6.46587
-14.4402 6.46843
-14.4622 6.47097
-14.4842 6.47351
-14.5062 6.47604
-14.5281 6.47856
-14.55 6.48107
-14.572 6.48357
-14.5938 6.48607
-14.6157 6.48855
-14.6375 6.49103
-14.6594 6.49349
-14.6812 6.49595
-14.703 6.4984
-14.7247 6.50083
-14.7465 6.50326
-14.7682 6.50569
-14.7899 6.5081
-14.8116 6.5105
-14.8332 6.5129
-14.8549 6.51528
-14.8765 6.51766
-14.8981 6.52003
-14.9197 6.52239
-14.9413 6.52474
-14.9628 6.52708
-14.9843 6.52942
-15.0058 6.53174
-15.0273 6.53406
-15.0488 6.53637
-15.0702 6.53867
-15.0917 6.54096
-15.1131 6.54325
-15.1345 6.54552
-15.1558 6.54779
-15.1772 6.55005
-15.1985 6.5523
-15.2198 6.55454
-15.2411 6.55678
-15.2624 6.559
-15.2837 6.56122
-15.3049 6.56343
-15.3261 6.56563
-15.3473 6.56783
-15.3685 6.57001
-15.3897 6.57219
-15.4108 6.57436
-15.4319 6.57652
-15.453 6.57868
-15.4741 6.58082
-15.4952 6.58296
-15.5162 6.58509
-15.5373 6.58721
-15.5583 6.58933
-15.5793 6.59144
-15.6003 6.59354
-15.6212 6.59563
-15.6422 6.59771
-15.6631 6.59979
-15.684 6.60186
-15.7049 6.60392
-15.7257 6.60597
-15.7466 6.60802
-15.7674 6.61005
-15.7882 6.61208
-15.809 6.61411
-15.8298 6.61612
-15.8506 6.61813
-15.8713 6.62013
-15.892 6.62213
-15.9128 6.62411
-15.9334 6.62609
-15.9541 6.62806
-15.9748 6.63003
-15.9954 6.63198
-16.016 6.63393
-16.0366 6.63587
-16.0572 6.63781
-16.0778 6.63974
-16.0983 6.64166
-16.1189 6.64357
-16.1394 6.64548
-16.1599 6.64738
-16.1804 6.64927
-16.2008 6.65115
-16.2213 6.65303
-16.2417 6.6549
-16.2621 6.65677
-16.2825 6.65863
-16.3029 6.66048
-16.3233 6.66232
-16.3436 6.66415
-16.3639 6.66598
-16.3842 6.66781
-16.4045 6.66962
-16.4248 6.67143
-16.4451 6.67323
-16.4653 6.67503
-16.4855 6.67682
-16.5058 6.6786
-16.5259 6.68037
-16.5461 6.68214
-16.5663 6.6839
-16.5864 6.68566
-16.6066 6.68741
-16.6267 6.68915
-16.6468 6.69088
-16.6668 6.69261
-16.6869 6.69433
-16.7069 6.69605
-16.727 6.69776
-16.747 6.69946
-16.767 6.70116
-16.787 6.70285
-16.8069 6.70453
-16.8269 6.70621
-16.8468 6.70788
-16.8667 6.70954
-16.8866 6.7112
-16.9065 6.71285
-16.9264 6.71449
-16.9462 6.71613
-16.9661 6.71776
-16.9859 6.71939
-17.0057 6.72101
-17.0255 6.72262
-17.0453 6.72423
-17.065 6.72583
-17.0848 6.72742
-17.1045 6.72901
-17.1242 6.73059
-17.1439 6.73217
-17.1636 6.73374
-17.1832 6.7353
-17.2029 6.73686
-17.2225 6.73841
-17.2421 6.73996
-17.2617 6.7415
-17.2813 6.74303
-17.3009 6.74456
-17.3204 6.74608
-17.34 6.7476
-17.3595 6.74911
-17.379 6.75061
-17.3985 6.75211
-17.418 6.7536
-17.4375 6.75508
-17.4569 6.75656
-17.4763 6.75804
-17.4958 6.75951
-17.5152 6.76097
-17.5345 6.76243
-17.5539 6.76388
-17.5733 6.76532
-17.5926 6.76676
-17.6119 6.7682
-17.6313 6.76962
-17.6506 6.77105
-17.6698 6.77246
-17.6891 6.77387
-17.7084 6.77528
-17.7276 6.77668
-17.7468 6.77807
-17.766 6.77946
-17.7852 6.78084
-17.8044 6.78222
-17.8236 6.78359
-17.8427 6.78496
-17.8619 6.78632
-17.881 6.78767
-17.9001 6.78902
-17.9192 6.79037
-17.9383 6.7917
-17.9573 6.79304
-17.9764 6.79436
-17.9954 6.79569
-18.0144 6.797
-18.0334 6.79831
-18.0524 6.79962
-18.0714 6.80092
-18.0904 6.80221
-18.1093 6.8035
-18.1283 6.80479
-18.1472 6.80607
-18.1661 6.80734
-18.185 6.80861
-18.2039 6.80987
-18.2227 6.81113
-18.2416 6.81238
-18.2604 6.81363
-18.2792 6.81487
-18.298 6.81611
-18.3168 6.81734
-18.3356 6.81857
-18.3544 6.81979
-18.3731 6.821
-18.3919 6.82221
-18.4106 6.82342
-18.4293 6.82462
-18.448 6.82582
-18.4667 6.82701
-18.4854 6.82819
