x y
0.99716 0.0904019
0.988678 0.180293
0.974662 0.269176
0.955291 0.356582
0.9308 0.44208
0.901476 0.525284
0.867641 0.605863
0.829643 0.68354
0.787849 0.758093
0.742627 0.829351
0.694343 0.897195
0.643354 0.961549
0.590002 1.02237
0.534608 1.07967
0.477473 1.13345
0.418878 1.18377
0.359078 1.2307
0.298307 1.2743
0.236777 1.31467
0.174682 1.35191
0.112192 1.38611
0.0494644 1.41738
-0.0133633 1.44583
-0.076167 1.47155
-0.138836 1.49466
-0.201273 1.51526
-0.26339 1.53345
-0.325111 1.54932
-0.386366 1.56297
-0.447095 1.57449
-0.507245 1.58396
-0.566769 1.59148
-0.625624 1.59713
-0.683775 1.60097
-0.74119 1.60309
-0.797839 1.60355
-0.8537 1.60242
-0.90875 1.59978
-0.96297 1.59567
-1.01634 1.59016
-1.06886 1.5833
-1.1205 1.57516
-1.17126 1.56577
-1.22113 1.55519
-1.27011 1.54347
-1.31818 1.53065
-1.36534 1.51677
-1.41158 1.50188
-1.45691 1.48601
-1.50132 1.46921
-1.54481 1.4515
-1.58738 1.43293
-1.62902 1.41352
-1.66974 1.39331
-1.70954 1.37234
-1.74842 1.35062
-1.78637 1.32819
-1.8234 1.30507
-1.85952 1.2813
-1.89471 1.25689
-1.92899 1.23188
-1.96235 1.20628
-1.9948 1.18012
-2.02634 1.15342
-2.05697 1.1262
-2.0867 1.09849
-2.11552 1.0703
-2.14343 1.04165
-2.17045 1.01257
-2.19657 0.983066
-2.22179 0.953162
-2.24611 0.922874
-2.26955 0.89222
-2.2921 0.861215
-2.31375 0.829878
-2.33453 0.798222
-2.35441 0.766265
-2.37342 0.73402
-2.39155 0.701503
-2.40879 0.668728
-2.42516 0.63571
-2.44066 0.602462
-2.45528 0.568999
-2.46903 0.535334
-2.48191 0.50148
-2.49392 0.46745
-2.50507 0.433258
-2.51534 0.398916
-2.52475 0.364436
-2.5333 0.329832
-2.54098 0.295115
-2.54779 0.260297
-2.55375 0.225392
-2.55884 0.19041
-2.56308 0.155365
-2.56645 0.120267
-2.56896 0.0851291
-2.57061 0.0499626
-2.5714 0.0147793
-2.57133 -0.0204089
-2.5704 -0.0555903
-2.56861 -0.090753
-2.56596 -0.125885
-2.56245 -0.160976
-2.55808 -0.196012
-2.55285 -0.230982
-2.54676 -0.265874
-2.5398 -0.300676
-2.53198 -0.335376
-2.5233 -0.369961
-2.51375 -0.40442
-2.50333 -0.438739
-2.49205 -0.472906
-2.4799 -0.506908
-2.46688 -0.540733
-2.45299 -0.574367
-2.43823 -0.607796
-2.42259 -0.641008
-2.40608 -0.673988
-2.38869 -0.706723
-2.37042 -0.739197
-2.35128 -0.771397
-2.33125 -0.803307
-2.31033 -0.834913
-2.28853 -0.866198
-2.26584 -0.897147
-2.24226 -0.927744
-2.21779 -0.957972
-2.19243 -0.987813
-2.16617 -1.01725
-2.13901 -1.04627
-2.11094 -1.07484
-2.08198 -1.10295
-2.05211 -1.13059
-2.02133 -1.15772
-1.98965 -1.18434
-1.95705 -1.21041
-1.92354 -1.23592
-1.88911 -1.26084
-1.85377 -1.28514
-1.81751 -1.30881
-1.78033 -1.33182
-1.74223 -1.35414
-1.7032 -1.37574
-1.66326 -1.3966
-1.62239 -1.41668
-1.58059 -1.43595
-1.53788 -1.45439
-1.49424 -1.47195
-1.44968 -1.48861
-1.4042 -1.50432
-1.35781 -1.51905
-1.3105 -1.53277
-1.26229 -1.54541
-1.21317 -1.55695
-1.16316 -1.56734
-1.11225 -1.57653
-1.06047 -1.58448
-1.00781 -1.59112
-0.954301 -1.59641
-0.899945 -1.60029
-0.844763 -1.60269
-0.788774 -1.60357
-0.731999 -1.60284
-0.674463 -1.60045
-0.616196 -1.59633
-0.55723 -1.59039
-0.497602 -1.58256
-0.437355 -1.57276
-0.376536 -1.5609
-0.315202 -1.5469
-0.253412 -1.53066
-0.191237 -1.5121
-0.128756 -1.4911
-0.0660576 -1.46758
-0.00324159 -1.44142
0.0595794 -1.41252
0.122279 -1.38079
0.184717 -1.3461
0.246734 -1.30837
0.308155 -1.26748
0.368785 -1.22335
0.428408 -1.17588
0.486787 -1.12501
0.54366 -1.07066
0.598747 -1.0128
0.651741 -0.951403
0.702318 -0.886483
0.750133 -0.818082
0.794828 -0.746283
0.836035 -0.671214
0.873386 -0.593052
0.906517 -0.512029
0.935084 -0.428431
0.958767 -0.342598
0.977289 -0.254924
0.990423 -0.165845
0.998001 -0.0758378
0.999926 0.0145988
0.996172 0.104953
0.986788 0.194714
0.971896 0.28339
0.951682 0.370516
0.926392 0.455668
0.896317 0.53847
0.861787 0.618599
0.823153 0.695785
0.780781 0.769816
0.735041 0.840531
0.686298 0.907816
0.634906 0.971602
0.581204 1.03186
0.52551 1.08858
0.468122 1.14181
0.409317 1.19158
0.349345 1.23796
0.288439 1.28103
0.226806 1.32089
0.164637 1.35763
0.102099 1.39136
0.0393471 1.42217
-0.0234842 1.45017
-0.0862728 1.47546
-0.14891 1.49816
-0.211301 1.51837
-0.273359 1.53617
-0.335008 1.55168
-0.396181 1.56498
-0.45682 1.57616
-0.516872 1.58532
-0.57629 1.59253
-0.635034 1.59788
-0.693068 1.60144
-0.750361 1.60329
-0.806885 1.60349
-0.862615 1.60212
-0.917532 1.59923
-0.971617 1.59489
-1.02485 1.58916
-1.07723 1.5821
-1.12873 1.57375
-1.17935 1.56417
-1.22908 1.5534
-1.2779 1.5415
-1.32582 1.52851
-1.37284 1.51446
-1.41894 1.49941
-1.46412 1.48339
-1.50838 1.46644
-1.55172 1.44859
-1.59414 1.42988
-1.63563 1.41035
-1.67621 1.39001
-1.71585 1.36891
-1.75458 1.34708
-1.79239 1.32454
-1.82927 1.30131
-1.86524 1.27744
-1.90028 1.25293
-1.93441 1.22782
-1.96763 1.20213
-1.99993 1.17588
-2.03133 1.1491
-2.06181 1.1218
-2.09139 1.09401
-2.12006 1.06575
-2.14784 1.03703
-2.17471 1.00788
-2.20068 0.978309
-2.22576 0.948342
-2.24994 0.917994
