x y
0.997158 0.0753348
0.988649 0.150241
0.974522 0.224294
0.954855 0.297072
0.929762 0.368162
0.899385 0.437159
0.863896 0.503672
0.823498 0.567322
0.778419 0.627748
0.728916 0.684607
0.675271 0.737574
0.617788 0.78635
0.556794 0.830656
0.492635 0.870242
0.425677 0.904882
0.356299 0.934379
0.284896 0.958566
0.211875 0.977305
0.137649 0.99049
0.0626407 0.998045
-0.0127234 0.999929
-0.0880152 0.99613
-0.162807 0.98667
-0.236673 0.971602
-0.309195 0.951012
-0.379959 0.925018
-0.448563 0.893767
-0.514619 0.857436
-0.57775 0.816233
-0.637597 0.770391
-0.693821 0.72017
-0.746102 0.665857
-0.794143 0.60776
-0.837671 0.546209
-0.876438 0.481553
-0.910224 0.414161
-0.938838 0.344416
-0.962116 0.272713
-0.979926 0.19946
-0.992167 0.125073
-0.99877 0.0499762
-0.999697 -0.025405
-0.994943 -0.100642
-0.984534 -0.175307
-0.96853 -0.248975
-0.947022 -0.321229
-0.920132 -0.391657
-0.888013 -0.459859
-0.850847 -0.525448
-0.808846 -0.588051
-0.762248 -0.647312
-0.711318 -0.702894
-0.656346 -0.754482
-0.597644 -0.801782
-0.535545 -0.844525
-0.470403 -0.882468
-0.402587 -0.915397
-0.332483 -0.943123
-0.26049 -0.965489
-0.187017 -0.982369
-0.11248 -0.993665
-0.0373046 -0.999314
0.0380831 -0.999284
0.113254 -0.993575
0.187782 -0.982219
0.261242 -0.965281
0.333218 -0.942857
0.4033 -0.915074
0.47109 -0.882091
0.536202 -0.844095
0.598267 -0.801302
0.656932 -0.753954
0.711864 -0.702322
0.762749 -0.646698
0.8093 -0.587398
0.851252 -0.524761
0.888365 -0.459141
0.920429 -0.390911
0.947263 -0.32046
0.968712 -0.248187
0.984657 -0.174504
0.995005 -0.0998294
0.999698 -0.0245873
0.998709 0.0507947
0.992045 0.125888
0.979742 0.200266
0.961871 0.273505
0.938533 0.34519
0.909862 0.414914
0.876019 0.482279
0.837198 0.546903
0.793618 0.608419
0.745529 0.666477
0.693202 0.720748
0.636935 0.770922
0.577049 0.816715
0.513883 0.857866
0.447796 0.894142
0.379165 0.925336
0.308378 0.951271
0.235839 0.9718
0.16196 0.986806
0.0871605 0.996203
0.0118655 0.999939
-0.063497 0.997993
-0.138499 0.990374
-0.212713 0.977127
-0.285719 0.958327
-0.357101 0.93408
-0.426453 0.904525
-0.493382 0.86983
-0.557507 0.830191
-0.618463 0.785834
-0.675905 0.737011
-0.729506 0.684
-0.77896 0.627101
-0.823988 0.566639
-0.864333 0.502956
-0.899766 0.436415
-0.930086 0.367394
-0.95512 0.296285
-0.974726 0.223492
-0.988792 0.149429
-0.99724 0.0745171
-1.00002 -0.00081851
-0.997116 -0.0761495
-0.988546 -0.151048
-0.974359 -0.225088
-0.954633 -0.297848
-0.929483 -0.368916
-0.899051 -0.437888
-0.863509 -0.50437
-0.823059 -0.567987
-0.777933 -0.628376
-0.728385 -0.685193
-0.674698 -0.738117
-0.617176 -0.786845
-0.556147 -0.831102
-0.491957 -0.870636
-0.424972 -0.905222
-0.355571 -0.934664
-0.28415 -0.958793
-0.211113 -0.977474
-0.136877 -0.990599
-0.0618632 -0.998095
0.0135024 -0.999919
0.0887912 -0.996059
0.163575 -0.986539
0.23743 -0.971412
0.309935 -0.950765
0.380679 -0.924714
0.449259 -0.893407
0.515286 -0.857024
0.578385 -0.815769
0.638196 -0.769878
0.694381 -0.719612
0.746619 -0.665256
0.794613 -0.607119
0.838092 -0.545532
0.876807 -0.480844
0.91054 -0.413424
0.939097 -0.343654
0.962317 -0.27193
0.980068 -0.198661
0.992249 -0.124264
0.998791 -0.0491596
0.999656 0.0262238
0.99484 0.101458
0.98437 0.176116
0.968305 0.249773
0.946737 0.32201
0.919788 0.392417
0.887612 0.460594
0.850391 0.526153
0.808338 0.588722
0.76169 0.647945
0.710713 0.703486
0.655697 0.755029
0.596955 0.80228
0.53482 0.844972
0.469645 0.882861
0.401801 0.915733
0.331674 0.943401
0.259662 0.965707
0.186174 0.982525
0.111628 0.993759
0.0364472 0.999345
-0.0389404 0.999252
-0.114107 0.99348
-0.188625 0.982061
-0.26207 0.965062
-0.334027 0.942578
-0.404085 0.914737
-0.471847 0.881697
-0.536927 0.843647
-0.598955 0.800802
-0.65758 0.753406
-0.712468 0.701729
-0.763307 0.646063
-0.809807 0.586726
-0.851706 0.524055
-0.888764 0.458405
-0.920772 0.39015
-0.947546 0.319678
-0.968936 0.24739
-0.984819 0.173695
-0.995106 0.099013
-0.999737 0.0237685
-0.998687 -0.0516111
-0.991961 -0.126697
-0.979598 -0.201064
-0.961668 -0.274287
-0.938273 -0.345952
-0.909545 -0.415651
-0.875648 -0.482987
-0.836775 -0.547579
-0.793147 -0.609059
-0.745011 -0.667078
-0.692641 -0.721305
-0.636335 -0.771433
-0.576413 -0.817178
-0.513215 -0.858278
-0.4471 -0.8945
-0.378444 -0.925639
-0.307637 -0.951517
-0.235082 -0.971988
-0.161191 -0.986935
-0.0863844 -0.996273
-0.0110865 -0.999949
0.0642745 -0.997942
0.13927 -0.990263
0.213474 -0.976957
0.286465 -0.958098
0.357828 -0.933794
0.427157 -0.904184
0.494059 -0.869434
0.558153 -0.829743
0.619074 -0.785337
0.676478 -0.736468
0.730036 -0.683412
0.779446 -0.626473
0.824426 -0.565973
0.86472 -0.502257
0.9001 -0.435686
0.930364 -0.366639
0.95534 -0.295509
0.974888 -0.222699
0.988894 -0.148623
0.99728 -0.0737023
0.999999 0.00163706
0.997034 0.0769671
0.988402 0.15186
0.974153 0.225889
0.954368 0.298635
0.929158 0.369684
0.898668 0.438631
0.863071 0.505086
0.822568 0.56867
0.777391 0.629022
0.727795 0.685799
0.674063 0.738678
0.6165 0.78736
0.555433 0.831566
0.49121 0.871047
0.424195 0.905577
0.354769 0.934961
0.283327 0.959031
0.210275 0.97765
0.136027 0.990714
0.0610068 0.998147
-0.0143603 0.999907
-0.0896458 0.995985
-0.164422 0.986402
-0.238263 0.971213
-0.310751 0.950505
-0.381472 0.924395
-0.450026 0.893032
-0.516022 0.856593
-0.579085 0.815286
-0.638858 0.769346
-0.694999 0.719034
-0.747191 0.664635
-0.795137 0.606459
-0.838564 0.544837
-0.877225 0.480118
-0.910901 0.412671
-0.9394 0.342878
-0.962561 0.271137
-0.980251 0.197855
-0.992371 0.123449
-0.998851 0.0483411
-0.999654 -0.0270415
-0.994776 -0.10227
-0.984245 -0.176918
-0.968121 -0.25056
-0.946495 -0.322779
-0.919489 -0.393163
-0.887259 -0.461313
-0.849986 -0.526841
-0.807882 -0.589374
-0.761187 -0.648559
-0.710167 -0.704058
-0.65511 -0.755555
-0.59633 -0.802759
-0.534162 -0.8454
-0.468957 -0.883237
-0.401088 -0.916055
-0.330939 -0.943666
-0.258909 -0.965915
-0.185408 -0.982673
-0.110853 -0.993848
-0.0356686 -0.999374
0.0397189 -0.99922
0.114881 -0.993388
0.18939 -0.98191
0.262822 -0.964852
0.334761 -0.94231
0.404797 -0.914413
0.472533 -0.881319
0.537583 -0.843216
0.599578 -0.800321
0.658166 -0.752878
0.713013 -0.701155
0.763807 -0.645448
0.810261 -0.586073
0.852109 -0.523366
0.889115 -0.457686
0.921068 -0.389404
0.947786 -0.318909
0.969117 -0.246601
0.984941 -0.172892
0.995167 -0.0982004
0.999737 -0.0229507
0.998625 0.0524295
0.991837 0.127512
0.979413 0.201869
0.961422 0.27508
0.937967 0.346726
0.909181 0.416403
0.875228 0.483712
0.836301 0.548273
0.792621 0.609718
0.744436 0.667697
0.692021 0.721882
0.635672 0.771964
0.575711 0.817658
0.512478 0.858706
0.446332 0.894874
0.377649 0.925955
0.306821 0.951775
0.234248 0.972185
0.160345 0.987069
0.0855296 0.996345
0.0102285 0.999957
-0.0651307 0.997887
-0.14012 0.990146
-0.214312 0.976777
-0.287287 0.957858
-0.358629 0.933494
-0.427933 0.903826
-0.494805 0.869021
-0.558865 0.829277
-0.619749 0.784821
-0.677111 0.735904
-0.730624 0.682805
-0.779986 0.625825
-0.824915 0.565289
-0.865155 0.501541
-0.900479 0.434942
-0.930686 0.365871
-0.955604 0.294721
-0.97509 0.221896
-0.989036 0.14781
-0.99736 0.0728846
-1.00002 -0.00245553
-0.99699 -0.0777817
-0.988298 -0.152666
-0.973989 -0.226682
-0.954145 -0.299411
-0.928878 -0.370437
-0.898333 -0.439359
-0.862682 -0.505783
-0.822129 -0.569334
-0.776903 -0.629648
-0.727262 -0.686385
-0.673488 -0.73922
-0.615887 -0.787855
-0.554786 -0.832012
-0.490531 -0.87144
-0.423489 -0.905917
-0.354041 -0.935244
-0.28258 -0.959257
-0.209513 -0.977818
-0.135255 -0.990822
-0.0602292 -0.998195
0.0151392 -0.999895
0.0904217 -0.995913
0.16519 -0.98627
0.23902 -0.971022
0.311491 -0.950256
0.382192 -0.924089
0.450721 -0.892671
0.516689 -0.856179
0.57972 -0.814821
0.639456 -0.768833
0.695558 -0.718474
0.747707 -0.664033
0.795606 -0.605818
0.838984 -0.544159
0.877593 -0.479408
0.911215 -0.411933
0.939658 -0.342116
0.962761 -0.270354
0.980392 -0.197057
0.992451 -0.122639
0.99887 -0.0475245
0.999612 0.0278602
0.994672 0.103087
0.98408 0.177727
0.967895 0.251358
0.946208 0.32356
0.919145 0.393923
0.886857 0.462047
0.849529 0.527545
0.807373 0.590045
0.760628 0.649192
0.70956 0.704649
0.65446 0.756101
0.595641 0.803256
0.533436 0.845846
0.468199 0.883629
0.400302 0.91639
0.330129 0.943943
0.25808 0.966131
0.184565 0.982829
0.110001 0.99394
0.0348112 0.999403
-0.0405762 0.999187
-0.115733 0.993291
-0.190232 0.981751
-0.26365 0.964631
-0.335569 0.94203
-0.405582 0.914074
-0.473289 0.880924
-0.538307 0.842767
-0.600265 0.799821
-0.658813 0.752329
-0.713616 0.700562
-0.764363 0.644813
-0.810767 0.5854
-0.852563 0.52266
-0.889514 0.45695
-0.921409 0.388643
-0.948068 0.318127
-0.96934 0.245803
-0.985102 0.172082
-0.995267 0.0973839
-0.999775 0.0221319
-0.998601 -0.0532459
-0.991753 -0.128321
-0.979268 -0.202667
-0.961218 -0.275861
-0.937705 -0.347488
-0.908863 -0.417139
-0.874857 -0.48442
-0.835878 -0.548948
-0.792149 -0.610357
-0.743918 -0.668296
-0.69146 -0.722438
-0.635072 -0.772474
-0.575074 -0.81812
-0.511809 -0.859117
-0.445635 -0.895231
-0.376928 -0.926257
-0.306079 -0.95202
-0.233491 -0.972372
-0.159576 -0.987197
-0.0847534 -0.996413
-0.00944953 -0.999965
0.065908 -0.997835
0.140891 -0.990034
0.215073 -0.976606
0.288033 -0.957628
0.359356 -0.933207
0.428637 -0.903483
0.495482 -0.868624
0.55951 -0.828829
0.620359 -0.784323
0.677682 -0.735359
0.731154 -0.682216
0.78047 -0.625196
0.825351 -0.564623
0.865541 -0.500841
0.900812 -0.434212
0.930963 -0.365116
0.955823 -0.293944
0.975251 -0.221102
0.989136 -0.147004
0.9974 -0.0720696
0.999995 0.00327411
0.996906 0.0785992
0.988152 0.153478
0.973782 0.227484
0.953878 0.300197
0.928552 0.371204
0.897949 0.440102
0.862243 0.506498
0.821636 0.570015
0.77636 0.630294
0.726671 0.686989
0.672853 0.739781
0.61521 0.788368
0.554071 0.832475
0.489783 0.87185
0.422712 0.90627
0.353238 0.93554
0.281757 0.959493
0.208674 0.977993
0.134405 0.990935
0.0593727 0.998245
-0.0159971 0.999882
-0.0912761 0.995836
-0.166036 0.986131
-0.239853 0.970822
-0.312307 0.949995
-0.382985 0.923769
-0.451487 0.892294
-0.517423 0.855747
-0.580419 0.814337
-0.640116 0.768299
-0.696175 0.717895
-0.748278 0.663411
-0.796129 0.605157
-0.839455 0.543463
-0.87801 0.478681
-0.911575 0.411179
-0.93996 0.34134
-0.963003 0.269561
-0.980574 0.19625
-0.992571 0.121824
-0.998928 0.046706
-0.999608 -0.0286779
-0.994608 -0.103899
-0.983955 -0.178529
-0.96771 -0.252145
-0.945965 -0.324328
-0.918845 -0.394668
-0.886502 -0.462764
-0.849122 -0.528231
-0.806916 -0.590696
-0.760125 -0.649804
-0.709013 -0.705219
-0.653872 -0.756627
-0.595015 -0.803734
-0.532777 -0.846274
-0.467511 -0.884004
-0.399588 -0.91671
-0.329394 -0.944207
-0.257328 -0.966337
-0.183799 -0.982976
-0.109226 -0.994028
-0.0340326 -0.999431
0.0413546 -0.999154
0.116507 -0.993199
0.190997 -0.981599
0.264401 -0.96442
0.336303 -0.941761
0.406294 -0.913749
0.473975 -0.880544
0.538963 -0.842335
0.600888 -0.799338
0.659397 -0.751799
0.714159 -0.699987
0.764863 -0.644197
0.811219 -0.584745
0.852965 -0.521971
0.889863 -0.456229
0.921704 -0.387895
0.948307 -0.317357
0.96952 -0.245014
0.985223 -0.171279
0.995326 -0.0965711
0.999773 -0.021314
0.998537 0.0540643
0.991627 0.129135
0.979081 0.203472
0.96097 0.276653
0.937398 0.348261
0.908498 0.41789
0.874435 0.485145
0.835403 0.549641
0.791622 0.611014
0.743342 0.668915
0.690838 0.723014
0.634408 0.773003
0.574372 0.8186
