x y
0.997162 0.105511
0.98871 0.21043
0.974825 0.314196
0.955786 0.416305
0.931956 0.516333
0.903746 0.61394
0.871596 0.708877
0.83595 0.800978
0.797239 0.89015
0.755869 0.976359
0.712212 1.05962
0.666607 1.13999
0.619353 1.21755
0.570714 1.29239
0.520922 1.36463
0.470178 1.43438
0.418654 1.50175
0.3665 1.56687
0.313845 1.62986
0.260798 1.69081
0.207454 1.74985
0.153893 1.80707
0.100184 1.86256
0.0463877 1.91642
-0.0074472 1.96874
-0.061277 2.01958
-0.115065 2.06904
-0.16878 2.11717
-0.222395 2.16404
-0.275888 2.20972
-0.329238 2.25427
-0.382431 2.29772
-0.435452 2.34015
-0.488289 2.38158
-0.540933 2.42208
-0.593376 2.46167
-0.645611 2.5004
-0.697634 2.5383
-0.749439 2.57542
-0.801023 2.61177
-0.852384 2.64739
-0.903519 2.68232
-0.954428 2.71657
-1.00511 2.75018
-1.05556 2.78316
-1.10579 2.81554
-1.15579 2.84735
-1.20556 2.87859
-1.25511 2.9093
-1.30443 2.93949
-1.35353 2.96917
-1.40241 2.99837
-1.45107 3.0271
-1.49951 3.05538
-1.54774 3.08321
-1.59575 3.11061
-1.64354 3.13761
-1.69113 3.1642
-1.73851 3.1904
-1.78568 3.21622
-1.83265 3.24167
-1.87942 3.26677
-1.92599 3.29152
-1.97236 3.31594
-2.01853 3.34002
-2.06452 3.36379
-2.11031 3.38724
-2.15591 3.41039
-2.20133 3.43325
-2.24656 3.45582
-2.29161 3.47811
-2.33647 3.50012
-2.38116 3.52187
-2.42568 3.54335
-2.47002 3.56459
-2.51419 3.58557
-2.55818 3.60631
-2.60201 3.62681
-2.64567 3.64709
-2.68917 3.66713
-2.73251 3.68695
-2.77568 3.70656
-2.8187 3.72595
-2.86156 3.74514
-2.90426 3.76412
-2.94681 3.78291
-2.98921 3.8015
-3.03146 3.81989
-3.07355 3.8381
-3.11551 3.85613
-3.15731 3.87398
-3.19897 3.89165
-3.24049 3.90914
-3.28187 3.92647
-3.32311 3.94363
-3.36422 3.96063
-3.40518 3.97746
-3.44601 3.99414
-3.48671 4.01067
-3.52728 4.02704
-3.56771 4.04326
-3.60802 4.05934
-3.6482 4.07527
-3.68825 4.09106
-3.72817 4.10671
-3.76797 4.12223
-3.80765 4.13761
-3.84721 4.15286
-3.88664 4.16797
-3.92596 4.18296
-3.96516 4.19783
-4.00424 4.21257
-4.0432 4.22718
-4.08205 4.24168
-4.12079 4.25606
-4.15941 4.27032
-4.19793 4.28447
-4.23633 4.29851
-4.27462 4.31243
-4.3128 4.32625
-4.35088 4.33995
-4.38885 4.35355
-4.42671 4.36705
-4.46447 4.38044
-4.50212 4.39373
-4.53968 4.40692
-4.57713 4.42001
-4.61448 4.43301
-4.65172 4.44591
-4.68887 4.45871
-4.72593 4.47142
-4.76288 4.48403
-4.79974 4.49656
-4.8365 4.509
-4.87316 4.52134
-4.90974 4.5336
-4.94621 4.54577
-4.9826 4.55786
-5.01889 4.56987
-5.05509 4.58179
-5.09121 4.59363
-5.12723 4.60538
-5.16316 4.61706
-5.199 4.62866
-5.23476 4.64018
-5.27043 4.65162
-5.30601 4.66299
-5.34151 4.67428
-5.37693 4.6855
-5.41225 4.69665
-5.4475 4.70772
-5.48266 4.71872
-5.51774 4.72965
-5.55274 4.74051
-5.58766 4.7513
-5.62249 4.76202
-5.65725 4.77267
-5.69193 4.78326
-5.72652 4.79378
-5.76104 4.80423
-5.79549 4.81462
-5.82985 4.82495
-5.86414 4.83521
-5.89835 4.84541
-5.93249 4.85555
-5.96655 4.86563
-6.00054 4.87565
-6.03446 4.8856
-6.0683 4.8955
-6.10207 4.90534
-6.13576 4.91512
-6.16939 4.92484
-6.20294 4.93451
-6.23642 4.94412
-6.26984 4.95367
-6.30318 4.96317
-6.33645 4.97261
-6.36965 4.982
-6.40279 4.99134
-6.43586 5.00062
-6.46886 5.00985
-6.50179 5.01903
-6.53465 5.02816
-6.56745 5.03724
-6.60019 5.04626
-6.63285 5.05524
-6.66546 5.06416
-6.698 5.07304
-6.73047 5.08187
-6.76288 5.09065
-6.79523 5.09938
-6.82751 5.10807
-6.85973 5.11671
-6.89189 5.1253
-6.92399 5.13384
-6.95603 5.14234
-6.988 5.1508
-7.01991 5.15921
-7.05177 5.16758
-7.08356 5.1759
-7.1153 5.18418
-7.14697 5.19241
-7.17859 5.2006
-7.21014 5.20875
-7.24164 5.21686
-7.27308 5.22493
-7.30447 5.23295
-7.33579 5.24094
-7.36706 5.24888
-7.39828 5.25678
-7.42943 5.26465
-7.46053 5.27247
-7.49158 5.28025
-7.52257 5.288
-7.5535 5.29571
-7.58438 5.30337
-7.61521 5.311
-7.64598 5.3186
-7.67669 5.32615
-7.70736 5.33367
-7.73797 5.34115
-7.76853 5.34859
-7.79903 5.356
-7.82948 5.36337
-7.85989 5.37071
-7.89023 5.37801
-7.92053 5.38528
-7.95078 5.39251
-7.98097 5.3997
-8.01112 5.40686
-8.04121 5.41399
-8.07125 5.42109
-8.10125 5.42815
-8.13119 5.43518
-8.16109 5.44217
-8.19093 5.44913
-8.22073 5.45606
-8.25048 5.46296
-8.28018 5.46982
-8.30983 5.47665
-8.33943 5.48346
-8.36899 5.49023
-8.3985 5.49696
-8.42796 5.50367
-8.45737 5.51035
-8.48674 5.517
-8.51606 5.52361
-8.54533 5.5302
-8.57456 5.53676
-8.60374 5.54328
-8.63288 5.54978
-8.66197 5.55625
-8.69102 5.56269
-8.72002 5.5691
-8.74898 5.57548
-8.77789 5.58183
-8.80676 5.58816
-8.83558 5.59446
-8.86436 5.60073
-8.8931 5.60697
-8.92179 5.61318
-8.95044 5.61937
-8.97904 5.62553
-9.00761 5.63166
-9.03613 5.63777
-9.0646 5.64385
-9.09304 5.6499
-9.12143 5.65593
-9.14978 5.66193
-9.17809 5.66791
-9.20636 5.67386
-9.23459 5.67978
-9.26277 5.68568
-9.29092 5.69156
-9.31902 5.69741
-9.34708 5.70323
-9.37511 5.70903
-9.40309 5.7148
-9.43103 5.72055
-9.45893 5.72628
-9.48679 5.73198
-9.51462 5.73766
-9.5424 5.74332
-9.57014 5.74895
-9.59785 5.75455
-9.62552 5.76014
-9.65314 5.7657
-9.68073 5.77124
-9.70828 5.77675
-9.73579 5.78224
-9.76327 5.78771
-9.7907 5.79316
-9.8181 5.79858
-9.84546 5.80399
-9.87278 5.80937
-9.90007 5.81472
-9.92732 5.82006
-9.95453 5.82538
-9.9817 5.83067
-10.0088 5.83594
-10.0359 5.84119
-10.063 5.84642
-10.09 5.85163
-10.117 5.85681
-10.144 5.86198
-10.1709 5.86713
-10.1978 5.87225
-10.2246 5.87735
-10.2514 5.88244
-10.2782 5.8875
-10.305 5.89255
-10.3317 5.89757
-10.3583 5.90257
-10.385 5.90756
-10.4116 5.91252
-10.4382 5.91746
-10.4647 5.92239
-10.4912 5.9273
-10.5177 5.93218
-10.5441 5.93705
-10.5705 5.9419
-10.5969 5.94673
-10.6232 5.95154
-10.6495 5.95633
-10.6757 5.9611
-10.702 5.96586
-10.7282 5.97059
-10.7543 5.97531
-10.7805 5.98001
-10.8066 5.98469
-10.8326 5.98935
-10.8587 5.994
-10.8847 5.99863
-10.9106 6.00323
-10.9366 6.00783
-10.9625 6.0124
-10.9884 6.01696
-11.0142 6.0215
-11.04 6.02602
-11.0658 6.03052
-11.0915 6.03501
-11.1173 6.03948
-11.1429 6.04394
-11.1686 6.04837
-11.1942 6.05279
-11.2198 6.0572
-11.2454 6.06158
-11.2709 6.06595
-11.2964 6.07031
-11.3219 6.07465
-11.3473 6.07897
-11.3727 6.08327
-11.3981 6.08756
-11.4235 6.09183
-11.4488 6.09609
-11.4741 6.10033
-11.4993 6.10456
-11.5246 6.10877
-11.5498 6.11296
-11.5749 6.11714
-11.6001 6.1213
-11.6252 6.12545
-11.6503 6.12958
-11.6753 6.1337
-11.7003 6.1378
-11.7253 6.14188
-11.7503 6.14595
-11.7752 6.15001
-11.8002 6.15405
-11.825 6.15808
-11.8499 6.16209
-11.8747 6.16609
-11.8995 6.17007
-11.9243 6.17404
-11.949 6.17799
-11.9737 6.18193
-11.9984 6.18585
-12.0231 6.18976
-12.0477 6.19366
-12.0723 6.19754
-12.0969 6.20141
-12.1214 6.20526
-12.1459 6.2091
-12.1704 6.21293
-12.1949 6.21674
