x y
0.999972 0.01068
0.999886 0.0213594
0.999744 0.0320376
0.999545 0.042714
0.99929 0.0533879
0.998978 0.0640588
0.998609 0.0747261
0.998184 0.0853892
0.997702 0.0960474
0.997164 0.1067
0.99657 0.117347
0.995921 0.127987
0.995215 0.13862
0.994454 0.149246
0.993638 0.159863
0.992767 0.170471
0.991841 0.18107
0.99086 0.191659
0.989826 0.202237
0.988737 0.212804
0.987594 0.22336
0.986398 0.233904
0.985149 0.244435
0.983847 0.254953
0.982493 0.265457
0.981086 0.275948
0.979628 0.286423
0.978119 0.296884
0.976558 0.30733
0.974947 0.317759
0.973286 0.328172
0.971576 0.338568
0.969816 0.348948
0.968007 0.359309
0.966149 0.369653
0.964244 0.379978
0.962291 0.390285
0.960292 0.400572
0.958245 0.41084
0.956153 0.421088
0.954015 0.431316
0.951831 0.441524
0.949604 0.451711
0.947331 0.461877
0.945016 0.472022
0.942657 0.482145
0.940255 0.492247
0.937812 0.502326
0.935327 0.512383
0.9328 0.522418
0.930233 0.532429
0.927626 0.542418
0.92498 0.552384
0.922294 0.562327
0.91957 0.572246
0.916808 0.582141
0.914009 0.592012
0.911172 0.60186
0.908299 0.611684
0.90539 0.621483
0.902446 0.631258
0.899467 0.641009
0.896454 0.650735
0.893406 0.660436
0.890326 0.670113
0.887212 0.679766
0.884066 0.689393
0.880889 0.698996
0.87768 0.708574
0.87444 0.718127
0.87117 0.727655
0.86787 0.737158
0.864541 0.746636
0.861183 0.75609
0.857796 0.765518
0.854382 0.774921
0.85094 0.7843
0.847471 0.793654
0.843976 0.802983
0.840455 0.812287
0.836908 0.821566
0.833335 0.830821
0.829739 0.840051
0.826118 0.849256
0.822473 0.858437
0.818804 0.867594
0.815113 0.876726
0.811399 0.885834
0.807663 0.894918
0.803905 0.903977
0.800126 0.913013
0.796326 0.922025
0.792505 0.931013
0.788665 0.939977
0.784804 0.948918
0.780924 0.957835
0.777025 0.966729
0.773107 0.975599
0.769171 0.984447
0.765217 0.993272
0.761246 1.00207
0.757257 1.01085
0.753251 1.01961
0.749229 1.02834
0.745191 1.03705
0.741136 1.04574
0.737066 1.05441
