x y
0.999972 0.00904779
0.999886 0.0180951
0.999744 0.0271413
0.999545 0.036186
0.99929 0.0452287
0.998977 0.0542688
0.998608 0.0633058
0.998182 0.0723392
0.9977 0.0813685
0.997161 0.0903932
0.996566 0.0994128
0.995914 0.108427
0.995207 0.117435
0.994443 0.126436
0.993623 0.13543
0.992747 0.144416
0.991816 0.153395
0.990829 0.162365
0.989787 0.171325
0.988689 0.180277
0.987536 0.189218
0.986329 0.198148
0.985066 0.207068
0.983749 0.215976
0.982378 0.224872
0.980952 0.233756
0.979473 0.242627
0.97794 0.251485
0.976353 0.260328
0.974714 0.269158
0.973021 0.277973
0.971275 0.286773
0.969477 0.295558
0.967627 0.304326
0.965725 0.313079
0.963771 0.321814
0.961765 0.330532
0.959709 0.339233
0.957602 0.347916
0.955444 0.35658
0.953236 0.365226
0.950978 0.373853
0.94867 0.38246
0.946314 0.391047
0.943908 0.399614
0.941454 0.40816
0.938951 0.416686
0.9364 0.42519
0.933802 0.433672
0.931157 0.442133
0.928465 0.450572
0.925726 0.458987
0.922941 0.46738
0.92011 0.47575
0.917234 0.484096
0.914313 0.492419
0.911347 0.500717
0.908337 0.508991
0.905282 0.51724
0.902185 0.525465
0.899044 0.533664
0.89586 0.541838
0.892634 0.549987
0.889366 0.558109
0.886056 0.566206
0.882705 0.574276
0.879314 0.582319
0.875881 0.590336
0.872409 0.598326
0.868898 0.606288
0.865347 0.614224
0.861757 0.622131
0.858129 0.630011
0.854463 0.637864
0.850759 0.645688
0.847019 0.653484
0.843241 0.661251
0.839427 0.66899
0.835577 0.6767
0.831692 0.684382
0.827771 0.692035
0.823816 0.699658
0.819826 0.707253
0.815803 0.714818
0.811746 0.722354
0.807656 0.72986
0.803533 0.737337
0.799378 0.744784
0.795191 0.752202
0.790972 0.75959
0.786723 0.766948
0.782442 0.774276
0.778132 0.781574
0.773791 0.788841
0.769421 0.796079
0.765022 0.803287
0.760595 0.810465
0.756138 0.817612
0.751654 0.824729
0.747143 0.831816
0.742604 0.838873
0.738038 0.845899
0.733446 0.852895
0.728828 0.859861
0.724184 0.866797
0.719515 0.873702
0.714821 0.880577
0.710103 0.887422
0.70536 0.894237
0.700593 0.901021
0.695803 0.907775
0.69099 0.914499
0.686154 0.921193
0.681296 0.927857
0.676416 0.93449
0.671514 0.941094
0.66659 0.947668
0.661646 0.954212
0.656681 0.960726
0.651695 0.96721
0.646689 0.973665
0.641664 0.98009
0.63662 0.986485
0.631556 0.992851
0.626474 0.999187
0.621373 1.00549
0.616254 1.01177
0.611117 1.01802
0.605963 1.02424
0.600792 1.03043
0.595603 1.03659
0.590399 1.04272
0.585178 1.04883
0.57994 1.0549
0.574688 1.06095
0.56942 1.06697
0.564136 1.07296
0.558838 1.07892
0.553525 1.08485
0.548198 1.09076
0.542857 1.09664
