x y
0.999972 0.0113097
0.999886 0.0226188
0.999744 0.0339267
0.999545 0.0452325
0.99929 0.0565359
0.998978 0.067836
0.998609 0.0791323
0.998184 0.0904241
0.997703 0.101711
0.997166 0.112992
0.996572 0.124266
0.995923 0.135534
0.995219 0.146794
0.994459 0.158046
0.993645 0.16929
0.992776 0.180524
0.991852 0.191748
0.990874 0.202961
0.989842 0.214164
0.988757 0.225355
0.987619 0.236534
0.986427 0.2477
0.985184 0.258853
0.983888 0.269993
0.982541 0.281118
0.981143 0.292228
0.979693 0.303324
0.978194 0.314404
0.976644 0.325468
0.975046 0.336515
0.973398 0.347546
0.971701 0.358559
0.969957 0.369554
0.968165 0.380532
0.966326 0.391491
0.964441 0.402431
0.96251 0.413351
0.960533 0.424253
0.958511 0.435134
0.956445 0.445996
0.954336 0.456837
0.952182 0.467657
0.949987 0.478456
0.947748 0.489234
0.945469 0.499991
0.943148 0.510725
0.940787 0.521438
0.938385 0.532129
0.935945 0.542797
0.933465 0.553443
0.930947 0.564066
0.928392 0.574667
0.925799 0.585244
0.92317 0.595798
0.920505 0.606329
0.917804 0.616837
0.915069 0.627321
0.912299 0.637781
0.909495 0.648218
0.906658 0.658632
0.903789 0.669021
0.900887 0.679387
0.897954 0.689729
0.89499 0.700047
0.891995 0.710341
0.88897 0.720612
0.885915 0.730858
0.882832 0.741081
0.87972 0.751279
0.876581 0.761454
0.873414 0.771605
0.87022 0.781733
0.866999 0.791836
0.863753 0.801916
0.860481 0.811972
0.857185 0.822005
0.853863 0.832014
0.850518 0.842
0.847149 0.851962
0.843757 0.861902
0.840343 0.871818
0.836906 0.881711
0.833447 0.891581
0.829967 0.901428
0.826466 0.911252
0.822945 0.921054
0.819403 0.930833
0.815842 0.94059
0.812262 0.950325
0.808662 0.960038
0.805044 0.969728
0.801408 0.979397
0.797754 0.989044
0.794083 0.99867
0.790395 1.00827
0.78669 1.01786
0.782968 1.02742
0.779231 1.03696
0.775478 1.04648
0.77171 1.05598
0.767927 1.06546
0.764129 1.07491
0.760317 1.08435
0.75649 1.09377
0.75265 1.10317
0.748797 1.11255
0.74493 1.12191
0.74105 1.13125
0.737158 1.14057
0.733254 1.14987
0.729337 1.15915
0.725409 1.16841
0.721469 1.17766
0.717518 1.18689
0.713556 1.19609
0.709583 1.20528
0.705599 1.21446
0.701606 1.22361
0.697602 1.23275
0.693588 1.24187
0.689565 1.25097
0.685532 1.26006
0.68149 1.26912
0.677439 1.27818
0.673379 1.28721
0.669311 1.29623
0.665234 1.30523
0.661149 1.31422
0.657056 1.32319
0.652955 1.33214
0.648847 1.34108
0.644731 1.35001
0.640608 1.35891
0.636477 1.36781
0.63234 1.37669
0.628195 1.38555
0.624045 1.3944
0.619887 1.40323
0.615723 1.41205
0.611553 1.42086
0.607377 1.42965
0.603195 1.43842
0.599007 1.44719
0.594814 1.45594
0.590615 1.46467
0.58641 1.47339
0.582201 1.4821
0.577986 1.4908
0.573766 1.49948
0.569541 1.50815
0.565312 1.51681
0.561078 1.52546
0.556839 1.53409
0.552595 1.54271
0.548348 1.55132
0.544096 1.55992
0.53984 1.5685
0.53558 1.57707
0.531316 1.58563
0.527048 1.59418
0.522776 1.60272
0.518501 1.61125
0.514222 1.61976
0.50994 1.62827
0.505654 1.63676
0.501364 1.64525
0.497072 1.65372
0.492776 1.66218
0.488478 1.67063
0.484176 1.67907
0.479871 1.6875
0.475564 1.69592
0.471253 1.70433
0.46694 1.71273
0.462624 1.72112
0.458306 1.72951
0.453985 1.73788
0.449661 1.74624
0.445335 1.75459
0.441007 1.76294
0.436677 1.77127
0.432344 1.77959
0.428009 1.78791
0.423672 1.79622
0.419333 1.80452
0.414991 1.81281
0.410648 1.82109
0.406303 1.82936
0.401956 1.83762
0.397608 1.84588
0.393257 1.85413
0.388905 1.86237
0.384551 1.8706
0.380195 1.87882
0.375838 1.88703
0.371479 1.89524
0.367119 1.90344
0.362757 1.91163
0.358394 1.91982
0.354029 1.928
0.349663 1.93617
0.345296 1.94433
0.340927 1.95248
0.336557 1.96063
0.332186 1.96877
0.327814 1.9769
0.323441 1.98503
0.319066 1.99315
0.314691 2.00126
0.310314 2.00937
0.305936 2.01747
0.301557 2.02556
0.297178 2.03365
0.292797 2.04173
0.288415 2.0498
0.284033 2.05787
0.27965 2.06593
0.275265 2.07398
0.27088 2.08203
0.266495 2.09007
0.262108 2.09811
0.257721 2.10614
0.253333 2.11416
0.248944 2.12218
0.244555 2.1302
0.240165 2.1382
0.235774 2.1462
0.231383 2.1542
0.226991 2.16219
0.222598 2.17018
0.218205 2.17815
0.213812 2.18613
0.209418 2.1941
0.205023 2.20206
0.200628 2.21002
0.196232 2.21797
0.191836 2.22592
0.18744 2.23386
0.183043 2.2418
0.178646 2.24973
0.174248 2.25766
0.16985 2.26558
0.165451 2.2735
0.161053 2.28141
0.156654 2.28932
0.152254 2.29722
0.147854 2.30512
0.143454 2.31302
0.139054 2.32091
0.134653 2.32879
0.130253 2.33667
0.125852 2.34455
0.12145 2.35242
0.117049 2.36029
0.112647 2.36815
0.108245 2.37601
0.103843 2.38387
0.0994404 2.39172
0.0950379 2.39957
0.0906352 2.40741
0.0862324 2.41525
0.0818294 2.42308
0.0774263 2.43091
0.0730231 2.43874
0.0686198 2.44656
0.0642163 2.45438
0.0598127 2.46219
0.0554091 2.47001
0.0510054 2.47781
0.0466016 2.48562
0.0421977 2.49342
0.0377937 2.50121
0.0333897 2.50901
0.0289857 2.51679
0.0245816 2.52458
0.0201775 2.53236
0.0157733 2.54014
0.0113692 2.54792
0.00696498 2.55569
0.00256079 2.56345
-0.00184341 2.57122
-0.0062476 2.57898
-0.0106518 2.58674
-0.015056 2.59449
-0.0194601 2.60225
-0.0238642 2.60999
-0.0282683 2.61774
-0.0326724 2.62548
-0.0370764 2.63322
-0.0414804 2.64095
-0.0458844 2.64869
-0.0502882 2.65642
-0.0546921 2.66414
-0.0590958 2.67187
-0.0634995 2.67959
-0.0679032 2.68731
-0.0723067 2.69502
-0.0767102 2.70273
-0.0811136 2.71044
-0.0855169 2.71815
-0.0899201 2.72585
-0.0943232 2.73355
-0.0987263 2.74125
-0.103129 2.74894
-0.107532 2.75663
-0.111935 2.76432
-0.116337 2.77201
-0.12074 2.77969
-0.125142 2.78738
-0.129545 2.79505
-0.133947 2.80273
-0.138349 2.8104
-0.142751 2.81808
-0.147152 2.82574
-0.151554 2.83341
-0.155956 2.84107
-0.160357 2.84874
-0.164758 2.85639
-0.169159 2.86405
-0.17356 2.8717
-0.177961 2.87936
-0.182362 2.887
-0.186762 2.89465
-0.191163 2.9023
-0.195563 2.90994
-0.199963 2.91758
-0.204363 2.92522
-0.208763 2.93285
-0.213162 2.94048
-0.217562 2.94811
-0.221961 2.95574
-0.22636 2.96337
-0.230759 2.97099
-0.235158 2.97862
-0.239556 2.98624
-0.243955 2.99385
-0.248353 3.00147
-0.252751 3.00908
-0.257149 3.0167
-0.261547 3.02431
-0.265944 3.03191
-0.270342 3.03952
-0.274739 3.04712
-0.279136 3.05472
-0.283533 3.06232
-0.28793 3.06992
-0.292326 3.07752
-0.296722 3.08511
-0.301119 3.0927
-0.305515 3.10029
-0.30991 3.10788
-0.314306 3.11547
-0.318701 3.12305
-0.323096 3.13064
-0.327492 3.13822
-0.331886 3.1458
-0.336281 3.15337
-0.340675 3.16095
-0.34507 3.16852
-0.349464 3.1761
-0.353858 3.18367
-0.358251 3.19123
-0.362645 3.1988
-0.367038 3.20637
-0.371431 3.21393
-0.375824 3.22149
-0.380217 3.22905
-0.38461 3.23661
-0.389002 3.24417
-0.393394 3.25172
-0.397786 3.25928
-0.402178 3.26683
-0.406569 3.27438
-0.410961 3.28193
-0.415352 3.28948
-0.419743 3.29702
-0.424134 3.30457
-0.428524 3.31211
-0.432915 3.31965
-0.437305 3.32719
-0.441695 3.33473
-0.446085 3.34227
-0.450474 3.3498
-0.454864 3.35734
-0.459253 3.36487
-0.463642 3.3724
-0.468031 3.37993
-0.472419 3.38746
-0.476808 3.39498
-0.481196 3.40251
-0.485584 3.41003
-0.489972 3.41756
-0.49436 3.42508
-0.498747 3.4326
-0.503134 3.44012
-0.507522 3.44763
-0.511908 3.45515
-0.516295 3.46266
-0.520682 3.47018
-0.525068 3.47769
-0.529454 3.4852
-0.53384 3.49271
-0.538226 3.50022
-0.542611 3.50772
-0.546996 3.51523
-0.551381 3.52273
-0.555766 3.53024
-0.560151 3.53774
-0.564536 3.54524
-0.56892 3.55274
-0.573304 3.56024
