x y
0.999972 0.01056
0.999886 0.0211194
0.999744 0.0316776
0.999545 0.042234
0.99929 0.052788
0.998978 0.0633391
0.998609 0.0738865
0.998183 0.0844297
0.997702 0.0949682
0.997164 0.105501
0.99657 0.116029
0.99592 0.126549
0.995215 0.137063
0.994454 0.147569
0.993637 0.158067
0.992766 0.168556
0.991839 0.179035
0.990858 0.189505
0.989822 0.199964
0.988733 0.210413
0.987589 0.22085
0.986392 0.231275
0.985142 0.241688
0.983839 0.252087
0.982484 0.262473
0.981076 0.272845
0.979616 0.283203
0.978105 0.293546
0.976542 0.303873
0.974929 0.314185
0.973266 0.324481
0.971552 0.33476
0.969789 0.345021
0.967977 0.355266
0.966117 0.365492
0.964208 0.3757
0.962251 0.38589
0.960247 0.39606
0.958196 0.406212
0.956098 0.416343
0.953955 0.426455
0.951766 0.436546
0.949532 0.446616
0.947253 0.456666
0.944931 0.466694
0.942565 0.476701
0.940156 0.486686
0.937704 0.49665
0.935211 0.50659
0.932675 0.516509
0.930099 0.526404
0.927482 0.536277
0.924825 0.546126
0.922129 0.555953
0.919394 0.565755
0.91662 0.575534
0.913808 0.585289
0.910959 0.595021
0.908073 0.604728
0.90515 0.61441
0.902192 0.624069
0.899198 0.633703
0.896169 0.643312
0.893105 0.652896
0.890008 0.662456
0.886878 0.671991
0.883714 0.681501
0.880518 0.690986
0.877291 0.700446
0.874032 0.709881
0.870741 0.719291
0.867421 0.728676
0.864071 0.738035
0.860691 0.74737
0.857282 0.756679
0.853844 0.765963
0.850379 0.775222
0.846886 0.784456
0.843366 0.793664
0.839819 0.802848
0.836246 0.812006
0.832648 0.82114
0.829024 0.830248
0.825375 0.839332
0.821701 0.848391
0.818004 0.857425
0.814283 0.866434
0.810539 0.875419
0.806772 0.884379
0.802983 0.893315
0.799172 0.902226
0.795339 0.911113
0.791486 0.919976
0.787611 0.928814
0.783716 0.937629
0.779801 0.946419
0.775867 0.955186
0.771913 0.963929
0.767941 0.972649
0.76395 0.981345
0.75994 0.990018
0.755913 0.998668
0.751869 1.00729
0.747807 1.0159
0.743729 1.02448
0.739634 1.03304
0.735523 1.04157
0.731396 1.05009
0.727254 1.05858
0.723097 1.06705
0.718924 1.07549
0.714737 1.08392
0.710536 1.09232
0.706321 1.1007
0.702092 1.10906
0.697849 1.1174
0.693593 1.12572
0.689325 1.13402
0.685044 1.14229
0.68075 1.15055
0.676444 1.15879
0.672127 1.167
0.667798 1.1752
0.663457 1.18337
0.659106 1.19153
0.654743 1.19966
0.65037 1.20778
0.645986 1.21587
0.641592 1.22395
0.637188 1.23201
0.632775 1.24005
0.628351 1.24807
0.623919 1.25607
0.619477 1.26405
0.615026 1.27202
0.610567 1.27996
0.606099 1.28789
0.601622 1.2958
0.597137 1.3037
0.592645 1.31157
0.588144 1.31943
0.583636 1.32727
0.57912 1.3351
0.574597 1.3429
0.570066 1.35069
0.565529 1.35847
0.560985 1.36622
0.556434 1.37397
0.551877 1.38169
0.547313 1.3894
0.542743 1.39709
0.538166 1.40477
0.533584 1.41243
0.528996 1.42008
0.524402 1.42771
0.519803 1.43532
0.515198 1.44292
0.510588 1.45051
0.505973 1.45808
0.501353 1.46564
0.496728 1.47318
0.492097 1.48071
0.487463 1.48822
0.482823 1.49572
0.478179 1.5032
0.473531 1.51067
0.468878 1.51813
0.464222 1.52558
0.459561 1.53301
0.454896 1.54043
0.450227 1.54783
0.445555 1.55522
0.440878 1.5626
0.436199 1.56997
0.431515 1.57732
0.426828 1.58466
0.422138 1.59199
0.417445 1.5993
0.412748 1.60661
0.408049 1.6139
0.403346 1.62118
0.39864 1.62845
0.393932 1.6357
0.389221 1.64295
0.384507 1.65018
0.37979 1.6574
0.375071 1.66461
0.370349 1.67181
0.365625 1.679
0.360898 1.68618
0.356169 1.69334
0.351438 1.7005
0.346705 1.70764
0.341969 1.71478
0.337231 1.7219
0.332492 1.72901
0.32775 1.73612
0.323007 1.74321
0.318261 1.75029
0.313514 1.75737
0.308765 1.76443
0.304015 1.77148
0.299262 1.77853
0.294508 1.78556
0.289753 1.79259
0.284996 1.7996
0.280238 1.80661
0.275478 1.81361
0.270716 1.8206
0.265954 1.82757
0.26119 1.83454
0.256425 1.84151
0.251659 1.84846
0.246891 1.8554
0.242122 1.86234
0.237352 1.86926
0.232582 1.87618
0.22781 1.88309
0.223037 1.88999
0.218263 1.89689
0.213488 1.90377
0.208712 1.91065
0.203936 1.91752
0.199158 1.92438
0.19438 1.93124
0.189601 1.93808
0.184821 1.94492
0.180041 1.95175
0.17526 1.95857
0.170478 1.96539
0.165696 1.9722
0.160912 1.979
0.156129 1.98579
0.151345 1.99258
0.14656 1.99936
0.141774 2.00613
0.136989 2.0129
0.132202 2.01966
0.127416 2.02641
0.122629 2.03315
0.117841 2.03989
0.113053 2.04662
0.108265 2.05335
0.103476 2.06007
0.0986873 2.06678
0.0938981 2.07348
0.0891085 2.08018
0.0843187 2.08688
0.0795286 2.09356
0.0747383 2.10024
0.0699478 2.10692
0.0651571 2.11359
0.0603662 2.12025
0.0555751 2.12691
0.0507839 2.13356
0.0459925 2.1402
0.041201 2.14684
0.0364094 2.15347
0.0316177 2.1601
0.0268259 2.16672
0.0220341 2.17334
0.0172422 2.17995
0.0124502 2.18655
0.00765823 2.19315
0.00286623 2.19975
-0.00192578 2.20634
-0.00671778 2.21292
-0.0115098 2.2195
-0.0163017 2.22607
-0.0210937 2.23264
-0.0258855 2.23921
-0.0306773 2.24576
-0.0354691 2.25232
-0.0402608 2.25886
-0.0450523 2.26541
-0.0498438 2.27195
-0.0546352 2.27848
-0.0594265 2.28501
-0.0642176 2.29153
-0.0690086 2.29805
-0.0737995 2.30456
-0.0785902 2.31107
-0.0833808 2.31758
-0.0881712 2.32408
-0.0929614 2.33058
-0.0977514 2.33707
-0.102541 2.34356
-0.107331 2.35004
-0.11212 2.35652
-0.11691 2.36299
-0.121699 2.36946
-0.126488 2.37593
-0.131276 2.38239
-0.136065 2.38884
-0.140853 2.3953
-0.145641 2.40175
-0.150428 2.40819
-0.155216 2.41463
-0.160003 2.42107
-0.16479 2.4275
-0.169576 2.43393
-0.174363 2.44036
-0.179149 2.44678
-0.183935 2.45319
-0.18872 2.45961
-0.193505 2.46602
-0.19829 2.47242
-0.203075 2.47883
-0.207859 2.48522
-0.212643 2.49162
-0.217427 2.49801
-0.22221 2.5044
-0.226993 2.51078
-0.231776 2.51716
-0.236558 2.52354
-0.241341 2.52991
-0.246122 2.53628
