kin pot x y z vx vy vz
2.33782e-05 -3.67224e-05 -5.43249 3.15697 0 0.502447 0.864608 0
2.33782e-05 -3.67224e-05 -5.43448 3.15355 0 0.501903 0.864924 0
2.33782e-05 -3.67224e-05 -5.43646 3.15014 0 0.50136 0.865239 0
2.33782e-05 -3.67224e-05 -5.43843 3.14672 0 0.500816 0.865554 0
2.33782e-05 -3.67224e-05 -5.44041 3.1433 0 0.500272 0.865868 0
2.33782e-05 -3.67224e-05 -5.44238 3.13988 0 0.499728 0.866183 0
2.33782e-05 -3.67224e-05 -5.44436 3.13646 0 0.499183 0.866496 0
2.33782e-05 -3.67224e-05 -5.44633 3.13304 0 0.498639 0.86681 0
2.33782e-05 -3.67224e-05 -5.44829 3.12962 0 0.498094 0.867123 0
2.33782e-05 -3.67224e-05 -5.45026 3.12619 0 0.497549 0.867436 0
2.33782e-05 -3.67224e-05 -5.45222 3.12277 0 0.497004 0.867748 0
2.33782e-05 -3.67224e-05 -5.45418 3.11934 0 0.496459 0.86806 0
2.33782e-05 -3.67224e-05 -5.45614 3.11591 0 0.495913 0.868372 0
2.33782e-05 -3.67224e-05 -5.4581 3.11248 0 0.495367 0.868684 0
2.33782e-05 -3.67224e-05 -5.46005 3.10905 0 0.494821 0.868995 0
2.33782e-05 -3.67224e-05 -5.46201 3.10562 0 0.494275 0.869306 0
2.33782e-05 -3.67224e-05 -5.46396 3.10219 0 0.493729 0.869616 0
2.33782e-05 -3.67224e-05 -5.46591 3.09876 0 0.493182 0.869926 0
2.33782e-05 -3.67224e-05 -5.46785 3.09532 0 0.492635 0.870236 0
2.33782e-05 -3.67224e-05 -5.4698 3.09188 0 0.492089 0.870545 0
2.33782e-05 -3.67224e-05 -5.47174 3.08845 0 0.491541 0.870854 0
2.33782e-05 -3.67224e-05 -5.47368 3.08501 0 0.490994 0.871163 0
2.33782e-05 -3.67224e-05 -5.47562 3.08157 0 0.490447 0.871471 0
2.33782e-05 -3.67224e-05 -5.47755 3.07813 0 0.489899 0.871779 0
2.33782e-05 -3.67224e-05 -5.47948 3.07468 0 0.489351 0.872087 0
2.33782e-05 -3.67224e-05 -5.48141 3.07124 0 0.488803 0.872394 0
2.33782e-05 -3.67224e-05 -5.48334 3.06779 0 0.488255 0.872701 0
2.33782e-05 -3.67224e-05 -5.48527 3.06435 0 0.487706 0.873008 0
2.33782e-05 -3.67224e-05 -5.48719 3.0609 0 0.487157 0.873314 0
2.33782e-05 -3.67224e-05 -5.48912 3.05745 0 0.486609 0.87362 0
2.33782e-05 -3.67224e-05 -5.49104 3.054 0 0.486059 0.873926 0
2.33782e-05 -3.67224e-05 -5.49295 3.05055 0 0.48551 0.874231 0
2.33782e-05 -3.67224e-05 -5.49487 3.0471 0 0.484961 0.874536 0
2.33782e-05 -3.67224e-05 -5.49678 3.04364 0 0.484411 0.874841 0
2.33782e-05 -3.67224e-05 -5.4987 3.04019 0 0.483861 0.875145 0
2.33782e-05 -3.67224e-05 -5.50061 3.03673 0 0.483311 0.875449 0
2.33782e-05 -3.67224e-05 -5.50251 3.03328 0 0.482761 0.875752 0
2.33782e-05 -3.67224e-05 -5.50442 3.02982 0 0.482211 0.876055 0
2.33782e-05 -3.67224e-05 -5.50632 3.02636 0 0.48166 0.876358 0
2.33782e-05 -3.67224e-05 -5.50822 3.0229 0 0.481109 0.876661 0
2.33782e-05 -3.67224e-05 -5.51012 3.01944 0 0.480558 0.876963 0
2.33782e-05 -3.67224e-05 -5.51202 3.01597 0 0.480007 0.877265 0
2.33782e-05 -3.67224e-05 -5.51391 3.01251 0 0.479456 0.877566 0
2.33782e-05 -3.67224e-05 -5.5158 3.00904 0 0.478904 0.877867 0
2.33782e-05 -3.67224e-05 -5.51769 3.00558 0 0.478353 0.878168 0
2.33782e-05 -3.67224e-05 -5.51958 3.00211 0 0.477801 0.878468 0
2.33782e-05 -3.67224e-05 -5.52146 2.99864 0 0.477248 0.878768 0
2.33782e-05 -3.67224e-05 -5.52335 2.99517 0 0.476696 0.879068 0
2.33782e-05 -3.67224e-05 -5.52523 2.9917 0 0.476144 0.879368 0
2.33782e-05 -3.67224e-05 -5.52711 2.98823 0 0.475591 0.879667 0
2.33782e-05 -3.67224e-05 -5.52898 2.98475 0 0.475038 0.879965 0
2.33782e-05 -3.67224e-05 -5.53086 2.98128 0 0.474485 0.880264 0
2.33782e-05 -3.67224e-05 -5.53273 2.9778 0 0.473932 0.880562 0
2.33782e-05 -3.67224e-05 -5.5346 2.97432 0 0.473378 0.880859 0
2.33782e-05 -3.67224e-05 -5.53647 2.97085 0 0.472825 0.881156 0
2.33782e-05 -3.67224e-05 -5.53833 2.96737 0 0.472271 0.881453 0
2.33782e-05 -3.67224e-05 -5.5402 2.96389 0 0.471717 0.88175 0
2.33782e-05 -3.67224e-05 -5.54206 2.9604 0 0.471163 0.882046 0
2.33782e-05 -3.67224e-05 -5.54392 2.95692 0 0.470609 0.882342 0
2.33782e-05 -3.67224e-05 -5.54578 2.95344 0 0.470054 0.882638 0
2.33782e-05 -3.67224e-05 -5.54763 2.94995 0 0.469499 0.882933 0
2.33782e-05 -3.67224e-05 -5.54948 2.94646 0 0.468944 0.883228 0
2.33782e-05 -3.67224e-05 -5.55133 2.94298 0 0.468389 0.883522 0
2.33782e-05 -3.67224e-05 -5.55318 2.93949 0 0.467834 0.883816 0
2.33782e-05 -3.67224e-05 -5.55503 2.936 0 0.467279 0.88411 0
2.33782e-05 -3.67224e-05 -5.55687 2.93251 0 0.466723 0.884404 0
2.33782e-05 -3.67224e-05 -5.55871 2.92901 0 0.466167 0.884697 0
2.33782e-05 -3.67224e-05 -5.56055 2.92552 0 0.465611 0.88499 0
2.33782e-05 -3.67224e-05 -5.56239 2.92203 0 0.465055 0.885282 0
2.33782e-05 -3.67224e-05 -5.56422 2.91853 0 0.464498 0.885574 0
2.33782e-05 -3.67224e-05 -5.56606 2.91503 0 0.463942 0.885866 0
2.33782e-05 -3.67224e-05 -5.56789 2.91153 0 0.463385 0.886157 0
2.33782e-05 -3.67224e-05 -5.56972 2.90804 0 0.462828 0.886448 0
2.33782e-05 -3.67224e-05 -5.57154 2.90454 0 0.462271 0.886739 0
2.33782e-05 -3.67224e-05 -5.57337 2.90103 0 0.461714 0.887029 0
2.33782e-05 -3.67224e-05 -5.57519 2.89753 0 0.461156 0.887319 0
2.33782e-05 -3.67224e-05 -5.57701 2.89403 0 0.460599 0.887609 0
2.33782e-05 -3.67224e-05 -5.57883 2.89052 0 0.460041 0.887898 0
2.33782e-05 -3.67224e-05 -5.58064 2.88702 0 0.459483 0.888187 0
2.33782e-05 -3.67224e-05 -5.58245 2.88351 0 0.458925 0.888475 0
2.33782e-05 -3.67224e-05 -5.58427 2.88 0 0.458366 0.888764 0
2.33782e-05 -3.67224e-05 -5.58607 2.87649 0 0.457808 0.889051 0
2.33782e-05 -3.67224e-05 -5.58788 2.87298 0 0.457249 0.889339 0
2.33782e-05 -3.67224e-05 -5.58968 2.86947 0 0.45669 0.889626 0
2.33782e-05 -3.67224e-05 -5.59149 2.86595 0 0.456131 0.889913 0
2.33782e-05 -3.67224e-05 -5.59329 2.86244 0 0.455571 0.890199 0
2.33782e-05 -3.67224e-05 -5.59508 2.85892 0 0.455012 0.890485 0
2.33782e-05 -3.67224e-05 -5.59688 2.85541 0 0.454452 0.890771 0
2.33782e-05 -3.67224e-05 -5.59867 2.85189 0 0.453893 0.891057 0
2.33782e-05 -3.67224e-05 -5.60046 2.84837 0 0.453332 0.891342 0
2.33782e-05 -3.67224e-05 -5.60225 2.84485 0 0.452772 0.891626 0
2.33782e-05 -3.67224e-05 -5.60404 2.84133 0 0.452212 0.891911 0
2.33782e-05 -3.67224e-05 -5.60582 2.83781 0 0.451651 0.892195 0
2.33782e-05 -3.67224e-05 -5.60761 2.83429 0 0.451091 0.892478 0
2.33782e-05 -3.67224e-05 -5.60938 2.83076 0 0.45053 0.892761 0
2.33782e-05 -3.67224e-05 -5.61116 2.82724 0 0.449969 0.893044 0
2.33782e-05 -3.67224e-05 -5.61294 2.82371 0 0.449407 0.893327 0
2.33782e-05 -3.67224e-05 -5.61471 2.82018 0 0.448846 0.893609 0
2.33782e-05 -3.67224e-05 -5.61648 2.81665 0 0.448284 0.893891 0
2.33782e-05 -3.67224e-05 -5.61825 2.81312 0 0.447723 0.894173 0
2.33782e-05 -3.67224e-05 -5.62002 2.80959 0 0.447161 0.894454 0
2.33782e-05 -3.67224e-05 -5.62178 2.80606 0 0.446598 0.894735 0
2.33782e-05 -3.67224e-05 -5.62354 2.80253 0 0.446036 0.895015 0
2.33782e-05 -3.67224e-05 -5.6253 2.79899 0 0.445474 0.895295 0
2.33782e-05 -3.67224e-05 -5.62706 2.79546 0 0.444911 0.895575 0
2.33782e-05 -3.67224e-05 -5.62882 2.79192 0 0.444348 0.895854 0
2.33782e-05 -3.67224e-05 -5.63057 2.78838 0 0.443785 0.896133 0
2.33782e-05 -3.67224e-05 -5.63232 2.78485 0 0.443222 0.896412 0
2.33782e-05 -3.67224e-05 -5.63407 2.78131 0 0.442658 0.89669 0
2.33782e-05 -3.67224e-05 -5.63582 2.77776 0 0.442095 0.896968 0
2.33782e-05 -3.67224e-05 -5.63756 2.77422 0 0.441531 0.897246 0
2.33782e-05 -3.67224e-05 -5.6393 2.77068 0 0.440967 0.897523 0
2.33782e-05 -3.67224e-05 -5.64104 2.76714 0 0.440403 0.8978 0
2.33782e-05 -3.67224e-05 -5.64278 2.76359 0 0.439839 0.898077 0
2.33782e-05 -3.67224e-05 -5.64452 2.76004 0 0.439275 0.898353 0
2.33782e-05 -3.67224e-05 -5.64625 2.7565 0 0.43871 0.898629 0
2.33782e-05 -3.67224e-05 -5.64798 2.75295 0 0.438145 0.898904 0
2.33782e-05 -3.67224e-05 -5.64971 2.7494 0 0.43758 0.899179 0
2.33782e-05 -3.67224e-05 -5.65144 2.74585 0 0.437015 0.899454 0
2.33782e-05 -3.67224e-05 -5.65316 2.7423 0 0.43645 0.899729 0
2.33782e-05 -3.67224e-05 -5.65488 2.73874 0 0.435884 0.900003 0
2.33782e-05 -3.67224e-05 -5.6566 2.73519 0 0.435319 0.900276 0
2.33782e-05 -3.67224e-05 -5.65832 2.73163 0 0.434753 0.90055 0
2.33782e-05 -3.67224e-05 -5.66004 2.72808 0 0.434187 0.900823 0
2.33782e-05 -3.67224e-05 -5.66175 2.72452 0 0.433621 0.901095 0
2.33782e-05 -3.67224e-05 -5.66346 2.72096 0 0.433055 0.901368 0
2.33782e-05 -3.67224e-05 -5.66517 2.7174 0 0.432488 0.90164 0
2.33782e-05 -3.67224e-05 -5.66688 2.71384 0 0.431921 0.901911 0
2.33782e-05 -3.67224e-05 -5.66858 2.71028 0 0.431355 0.902183 0
2.33782e-05 -3.67224e-05 -5.67028 2.70672 0 0.430788 0.902453 0
2.33782e-05 -3.67224e-05 -5.67198 2.70315 0 0.43022 0.902724 0
2.33782e-05 -3.67224e-05 -5.67368 2.69959 0 0.429653 0.902994 0
2.33782e-05 -3.67224e-05 -5.67537 2.69602 0 0.429086 0.903264 0
2.33782e-05 -3.67224e-05 -5.67707 2.69246 0 0.428518 0.903533 0
2.33782e-05 -3.67224e-05 -5.67876 2.68889 0 0.42795 0.903802 0
2.33782e-05 -3.67224e-05 -5.68045 2.68532 0 0.427382 0.904071 0
2.33782e-05 -3.67224e-05 -5.68213 2.68175 0 0.426814 0.90434 0
2.33782e-05 -3.67224e-05 -5.68382 2.67818 0 0.426245 0.904608 0
2.33782e-05 -3.67224e-05 -5.6855 2.67461 0 0.425677 0.904875 0
2.33782e-05 -3.67224e-05 -5.68718 2.67103 0 0.425108 0.905143 0
2.33782e-05 -3.67224e-05 -5.68885 2.66746 0 0.424539 0.90541 0
2.33782e-05 -3.67224e-05 -5.69053 2.66388 0 0.42397 0.905676 0
2.33782e-05 -3.67224e-05 -5.6922 2.66031 0 0.423401 0.905942 0
2.33782e-05 -3.67224e-05 -5.69387 2.65673 0 0.422832 0.906208 0
2.33782e-05 -3.67224e-05 -5.69554 2.65315 0 0.422262 0.906474 0
2.33782e-05 -3.67224e-05 -5.69721 2.64957 0 0.421693 0.906739 0
2.33782e-05 -3.67224e-05 -5.69887 2.64599 0 0.421123 0.907004 0
2.33782e-05 -3.67224e-05 -5.70053 2.64241 0 0.420553 0.907268 0
2.33782e-05 -3.67224e-05 -5.70219 2.63883 0 0.419983 0.907532 0
2.33782e-05 -3.67224e-05 -5.70385 2.63524 0 0.419412 0.907796 0
2.33782e-05 -3.67224e-05 -5.7055 2.63166 0 0.418842 0.908059 0
2.33782e-05 -3.67224e-05 -5.70716 2.62807 0 0.418271 0.908322 0
2.33782e-05 -3.67224e-05 -5.70881 2.62449 0 0.4177 0.908585 0
2.33782e-05 -3.67224e-05 -5.71046 2.6209 0 0.417129 0.908847 0
2.33782e-05 -3.67224e-05 -5.7121 2.61731 0 0.416558 0.909109 0
2.33782e-05 -3.67224e-05 -5.71374 2.61372 0 0.415987 0.909371 0
2.33782e-05 -3.67224e-05 -5.71539 2.61013 0 0.415415 0.909632 0
2.33782e-05 -3.67224e-05 -5.71702 2.60654 0 0.414843 0.909893 0
2.33782e-05 -3.67224e-05 -5.71866 2.60294 0 0.414271 0.910153 0
2.33782e-05 -3.67224e-05 -5.7203 2.59935 0 0.413699 0.910414 0
2.33782e-05 -3.67224e-05 -5.72193 2.59576 0 0.413127 0.910673 0
2.33782e-05 -3.67224e-05 -5.72356 2.59216 0 0.412555 0.910933 0
2.33782e-05 -3.67224e-05 -5.72519 2.58856 0 0.411982 0.911192 0
2.33782e-05 -3.67224e-05 -5.72681 2.58496 0 0.41141 0.911451 0
2.33782e-05 -3.67224e-05 -5.72843 2.58137 0 0.410837 0.911709 0
2.33782e-05 -3.67224e-05 -5.73006 2.57777 0 0.410264 0.911967 0
2.33782e-05 -3.67224e-05 -5.73167 2.57416 0 0.409691 0.912224 0
2.33782e-05 -3.67224e-05 -5.73329 2.57056 0 0.409118 0.912482 0
2.33782e-05 -3.67224e-05 -5.73491 2.56696 0 0.408544 0.912739 0
2.33782e-05 -3.67224e-05 -5.73652 2.56335 0 0.40797 0.912995 0
2.33782e-05 -3.67224e-05 -5.73813 2.55975 0 0.407397 0.913251 0
2.33782e-05 -3.67224e-05 -5.73973 2.55614 0 0.406823 0.913507 0
2.33782e-05 -3.67224e-05 -5.74134 2.55254 0 0.406249 0.913763 0
2.33782e-05 -3.67224e-05 -5.74294 2.54893 0 0.405674 0.914018 0
2.33782e-05 -3.67224e-05 -5.74454 2.54532 0 0.4051 0.914272 0
2.33782e-05 -3.67224e-05 -5.74614 2.54171 0 0.404525 0.914527 0
2.33782e-05 -3.67224e-05 -5.74774 2.5381 0 0.403951 0.914781 0
2.33782e-05 -3.67224e-05 -5.74933 2.53448 0 0.403376 0.915035 0
2.33782e-05 -3.67224e-05 -5.75092 2.53087 0 0.402801 0.915288 0
2.33782e-05 -3.67224e-05 -5.75251 2.52726 0 0.402225 0.915541 0
2.33782e-05 -3.67224e-05 -5.7541 2.52364 0 0.40165 0.915793 0
2.33782e-05 -3.67224e-05 -5.75568 2.52003 0 0.401074 0.916046 0
2.33782e-05 -3.67224e-05 -5.75727 2.51641 0 0.400499 0.916297 0
2.33782e-05 -3.67224e-05 -5.75885 2.51279 0 0.399923 0.916549 0
2.33782e-05 -3.67224e-05 -5.76042 2.50917 0 0.399347 0.9168 0
2.33782e-05 -3.67224e-05 -5.762 2.50555 0 0.398771 0.917051 0
2.33782e-05 -3.67224e-05 -5.76357 2.50193 0 0.398194 0.917301 0
2.33782e-05 -3.67224e-05 -5.76514 2.49831 0 0.397618 0.917551 0
2.33782e-05 -3.67224e-05 -5.76671 2.49468 0 0.397041 0.917801 0
2.33782e-05 -3.67224e-05 -5.76828 2.49106 0 0.396464 0.91805 0
2.33782e-05 -3.67224e-05 -5.76984 2.48743 0 0.395887 0.918299 0
2.33782e-05 -3.67224e-05 -5.7714 2.48381 0 0.39531 0.918548 0
2.33782e-05 -3.67224e-05 -5.77296 2.48018 0 0.394733 0.918796 0
2.33782e-05 -3.67224e-05 -5.77452 2.47655 0 0.394156 0.919044 0
2.33782e-05 -3.67224e-05 -5.77608 2.47292 0 0.393578 0.919291 0
2.33782e-05 -3.67224e-05 -5.77763 2.46929 0 0.393 0.919538 0
2.33782e-05 -3.67224e-05 -5.77918 2.46566 0 0.392422 0.919785 0
2.33782e-05 -3.67224e-05 -5.78073 2.46203 0 0.391844 0.920032 0
2.33782e-05 -3.67224e-05 -5.78227 2.4584 0 0.391266 0.920278 0
2.33782e-05 -3.67224e-05 -5.78382 2.45476 0 0.390688 0.920523 0
2.33782e-05 -3.67224e-05 -5.78536 2.45113 0 0.390109 0.920769 0
2.33782e-05 -3.67224e-05 -5.7869 2.44749 0 0.389531 0.921014 0
2.33782e-05 -3.67224e-05 -5.78844 2.44386 0 0.388952 0.921258 0
2.33782e-05 -3.67224e-05 -5.78997 2.44022 0 0.388373 0.921502 0
2.33782e-05 -3.67224e-05 -5.7915 2.43658 0 0.387794 0.921746 0
2.33782e-05 -3.67224e-05 -5.79303 2.43294 0 0.387214 0.92199 0
2.33782e-05 -3.67224e-05 -5.79456 2.4293 0 0.386635 0.922233 0
2.33782e-05 -3.67224e-05 -5.79608 2.42566 0 0.386055 0.922476 0
2.33782e-05 -3.67224e-05 -5.79761 2.42201 0 0.385476 0.922718 0
2.33782e-05 -3.67224e-05 -5.79913 2.41837 0 0.384896 0.92296 0
2.33782e-05 -3.67224e-05 -5.80065 2.41473 0 0.384316 0.923202 0
2.33782e-05 -3.67224e-05 -5.80216 2.41108 0 0.383735 0.923443 0
2.33782e-05 -3.67224e-05 -5.80368 2.40743 0 0.383155 0.923684 0
2.33782e-05 -3.67224e-05 -5.80519 2.40379 0 0.382575 0.923925 0
2.33782e-05 -3.67224e-05 -5.8067 2.40014 0 0.381994 0.924165 0
2.33782e-05 -3.67224e-05 -5.80821 2.39649 0 0.381413 0.924405 0
2.33782e-05 -3.67224e-05 -5.80971 2.39284 0 0.380832 0.924644 0
2.33782e-05 -3.67224e-05 -5.81121 2.38919 0 0.380251 0.924883 0
2.33782e-05 -3.67224e-05 -5.81271 2.38554 0 0.37967 0.925122 0
2.33782e-05 -3.67224e-05 -5.81421 2.38188 0 0.379088 0.925361 0
2.33782e-05 -3.67224e-05 -5.81571 2.37823 0 0.378507 0.925599 0
2.33782e-05 -3.67224e-05 -5.8172 2.37457 0 0.377925 0.925836 0
2.33782e-05 -3.67224e-05 -5.81869 2.37092 0 0.377343 0.926074 0
2.33782e-05 -3.67224e-05 -5.82018 2.36726 0 0.376761 0.92631 0
2.33782e-05 -3.67224e-05 -5.82167 2.3636 0 0.376179 0.926547 0
2.33782e-05 -3.67224e-05 -5.82315 2.35994 0 0.375597 0.926783 0
2.33782e-05 -3.67224e-05 -5.82463 2.35629 0 0.375014 0.927019 0
2.33782e-05 -3.67224e-05 -5.82611 2.35262 0 0.374432 0.927255 0
2.33782e-05 -3.67224e-05 -5.82759 2.34896 0 0.373849 0.92749 0
2.33782e-05 -3.67224e-05 -5.82906 2.3453 0 0.373266 0.927724 0
2.33782e-05 -3.67224e-05 -5.83054 2.34164 0 0.372683 0.927959 0
2.33782e-05 -3.67224e-05 -5.83201 2.33797 0 0.3721 0.928193 0
2.33782e-05 -3.67224e-05 -5.83347 2.33431 0 0.371517 0.928426 0
2.33782e-05 -3.67224e-05 -5.83494 2.33064 0 0.370933 0.92866 0
2.33782e-05 -3.67224e-05 -5.8364 2.32697 0 0.37035 0.928893 0
2.33782e-05 -3.67224e-05 -5.83786 2.32331 0 0.369766 0.929125 0
2.33782e-05 -3.67224e-05 -5.83932 2.31964 0 0.369182 0.929357 0
2.33782e-05 -3.67224e-05 -5.84078 2.31597 0 0.368598 0.929589 0
2.33782e-05 -3.67224e-05 -5.84223 2.3123 0 0.368014 0.92982 0
2.33782e-05 -3.67224e-05 -5.84369 2.30863 0 0.367429 0.930052 0
2.33782e-05 -3.67224e-05 -5.84513 2.30495 0 0.366845 0.930282 0
2.33782e-05 -3.67224e-05 -5.84658 2.30128 0 0.36626 0.930513 0
2.33782e-05 -3.67224e-05 -5.84803 2.29761 0 0.365675 0.930743 0
2.33782e-05 -3.67224e-05 -5.84947 2.29393 0 0.36509 0.930972 0
2.33782e-05 -3.67224e-05 -5.85091 2.29025 0 0.364505 0.931201 0
2.33782e-05 -3.67224e-05 -5.85235 2.28658 0 0.36392 0.93143 0
2.33782e-05 -3.67224e-05 -5.85378 2.2829 0 0.363335 0.931659 0
2.33782e-05 -3.67224e-05 -5.85522 2.27922 0 0.362749 0.931887 0
2.33782e-05 -3.67224e-05 -5.85665 2.27554 0 0.362163 0.932115 0
2.33782e-05 -3.67224e-05 -5.85808 2.27186 0 0.361578 0.932342 0
2.33782e-05 -3.67224e-05 -5.8595 2.26818 0 0.360992 0.932569 0
2.33782e-05 -3.67224e-05 -5.86093 2.2645 0 0.360406 0.932796 0
2.33782e-05 -3.67224e-05 -5.86235 2.26081 0 0.359819 0.933022 0
2.33782e-05 -3.67224e-05 -5.86377 2.25713 0 0.359233 0.933248 0
2.33782e-05 -3.67224e-05 -5.86519 2.25344 0 0.358647 0.933473 0
2.33782e-05 -3.67224e-05 -5.8666 2.24976 0 0.35806 0.933699 0
2.33782e-05 -3.67224e-05 -5.86801 2.24607 0 0.357473 0.933923 0
2.33782e-05 -3.67224e-05 -5.86942 2.24238 0 0.356886 0.934148 0
2.33782e-05 -3.67224e-05 -5.87083 2.23869 0 0.356299 0.934372 0
2.33782e-05 -3.67224e-05 -5.87224 2.235 0 0.355712 0.934596 0
2.33782e-05 -3.67224e-05 -5.87364 2.23131 0 0.355125 0.934819 0
2.33782e-05 -3.67224e-05 -5.87504 2.22762 0 0.354537 0.935042 0
2.33782e-05 -3.67224e-05 -5.87644 2.22393 0 0.353949 0.935265 0
2.33782e-05 -3.67224e-05 -5.87784 2.22024 0 0.353362 0.935487 0
2.33782e-05 -3.67224e-05 -5.87923 2.21654 0 0.352774 0.935709 0
2.33782e-05 -3.67224e-05 -5.88062 2.21285 0 0.352186 0.93593 0
2.33782e-05 -3.67224e-05 -5.88201 2.20915 0 0.351598 0.936151 0
2.33782e-05 -3.67224e-05 -5.8834 2.20546 0 0.351009 0.936372 0
2.33782e-05 -3.67224e-05 -5.88478 2.20176 0 0.350421 0.936592 0
2.33782e-05 -3.67224e-05 -5.88617 2.19806 0 0.349832 0.936812 0
2.33782e-05 -3.67224e-05 -5.88755 2.19436 0 0.349243 0.937032 0
2.33782e-05 -3.67224e-05 -5.88892 2.19066 0 0.348655 0.937251 0
2.33782e-05 -3.67224e-05 -5.8903 2.18696 0 0.348065 0.93747 0
2.33782e-05 -3.67224e-05 -5.89167 2.18326 0 0.347476 0.937689 0
2.33782e-05 -3.67224e-05 -5.89304 2.17956 0 0.346887 0.937907 0
2.33782e-05 -3.67224e-05 -5.89441 2.17585 0 0.346298 0.938125 0
2.33782e-05 -3.67224e-05 -5.89578 2.17215 0 0.345708 0.938342 0
2.33782e-05 -3.67224e-05 -5.89714 2.16844 0 0.345118 0.938559 0
2.33782e-05 -3.67224e-05 -5.8985 2.16474 0 0.344528 0.938776 0
2.33782e-05 -3.67224e-05 -5.89986 2.16103 0 0.343939 0.938992 0
2.33782e-05 -3.67224e-05 -5.90122 2.15732 0 0.343348 0.939208 0
2.33782e-05 -3.67224e-05 -5.90257 2.15361 0 0.342758 0.939424 0
2.33782e-05 -3.67224e-05 -5.90392 2.1499 0 0.342168 0.939639 0
2.33782e-05 -3.67224e-05 -5.90527 2.14619 0 0.341577 0.939854 0
2.33782e-05 -3.67224e-05 -5.90662 2.14248 0 0.340987 0.940068 0
2.33782e-05 -3.67224e-05 -5.90797 2.13877 0 0.340396 0.940282 0
2.33782e-05 -3.67224e-05 -5.90931 2.13506 0 0.339805 0.940496 0
2.33782e-05 -3.67224e-05 -5.91065 2.13134 0 0.339214 0.940709 0
2.33782e-05 -3.67224e-05 -5.91199 2.12763 0 0.338623 0.940922 0
2.33782e-05 -3.67224e-05 -5.91332 2.12391 0 0.338031 0.941135 0
2.33782e-05 -3.67224e-05 -5.91466 2.1202 0 0.33744 0.941347 0
2.33782e-05 -3.67224e-05 -5.91599 2.11648 0 0.336848 0.941559 0
2.33782e-05 -3.67224e-05 -5.91732 2.11276 0 0.336257 0.941771 0
2.33782e-05 -3.67224e-05 -5.91864 2.10904 0 0.335665 0.941982 0
2.33782e-05 -3.67224e-05 -5.91997 2.10532 0 0.335073 0.942192 0
2.33782e-05 -3.67224e-05 -5.92129 2.1016 0 0.334481 0.942403 0
2.33782e-05 -3.67224e-05 -5.92261 2.09788 0 0.333888 0.942613 0
2.33782e-05 -3.67224e-05 -5.92393 2.09416 0 0.333296 0.942822 0
2.33782e-05 -3.67224e-05 -5.92524 2.09044 0 0.332703 0.943032 0
2.33782e-05 -3.67224e-05 -5.92655 2.08671 0 0.332111 0.94324 0
2.33782e-05 -3.67224e-05 -5.92786 2.08299 0 0.331518 0.943449 0
2.33782e-05 -3.67224e-05 -5.92917 2.07926 0 0.330925 0.943657 0
2.33782e-05 -3.67224e-05 -5.93048 2.07554 0 0.330332 0.943865 0
2.33782e-05 -3.67224e-05 -5.93178 2.07181 0 0.329739 0.944072 0
2.33782e-05 -3.67224e-05 -5.93308 2.06808 0 0.329146 0.944279 0
2.33782e-05 -3.67224e-05 -5.93438 2.06435 0 0.328552 0.944486 0
2.33782e-05 -3.67224e-05 -5.93568 2.06062 0 0.327959 0.944692 0
2.33782e-05 -3.67224e-05 -5.93697 2.05689 0 0.327365 0.944898 0
2.33782e-05 -3.67224e-05 -5.93826 2.05316 0 0.326771 0.945104 0
2.33782e-05 -3.67224e-05 -5.93955 2.04943 0 0.326177 0.945309 0
2.33782e-05 -3.67224e-05 -5.94084 2.0457 0 0.325583 0.945514 0
2.33782e-05 -3.67224e-05 -5.94212 2.04197 0 0.324989 0.945718 0
2.33782e-05 -3.67224e-05 -5.9434 2.03823 0 0.324394 0.945922 0
2.33782e-05 -3.67224e-05 -5.94468 2.0345 0 0.3238 0.946126 0
2.33782e-05 -3.67224e-05 -5.94596 2.03076 0 0.323205 0.946329 0
2.33782e-05 -3.67224e-05 -5.94723 2.02702 0 0.322611 0.946532 0
2.33782e-05 -3.67224e-05 -5.94851 2.02329 0 0.322016 0.946734 0
2.33782e-05 -3.67224e-05 -5.94978 2.01955 0 0.321421 0.946937 0
2.33782e-05 -3.67224e-05 -5.95104 2.01581 0 0.320826 0.947138 0
2.33782e-05 -3.67224e-05 -5.95231 2.01207 0 0.320231 0.94734 0
2.33782e-05 -3.67224e-05 -5.95357 2.00833 0 0.319635 0.947541 0
2.33782e-05 -3.67224e-05 -5.95483 2.00459 0 0.31904 0.947741 0
2.33782e-05 -3.67224e-05 -5.95609 2.00084 0 0.318444 0.947942 0
2.33782e-05 -3.67224e-05 -5.95735 1.9971 0 0.317848 0.948142 0
2.33782e-05 -3.67224e-05 -5.9586 1.99336 0 0.317253 0.948341 0
2.33782e-05 -3.67224e-05 -5.95985 1.98961 0 0.316657 0.94854 0
2.33782e-05 -3.67224e-05 -5.9611 1.98587 0 0.31606 0.948739 0
2.33782e-05 -3.67224e-05 -5.96235 1.98212 0 0.315464 0.948938 0
2.33782e-05 -3.67224e-05 -5.96359 1.97837 0 0.314868 0.949136 0
2.33782e-05 -3.67224e-05 -5.96484 1.97463 0 0.314271 0.949333 0
2.33782e-05 -3.67224e-05 -5.96608 1.97088 0 0.313675 0.949531 0
2.33782e-05 -3.67224e-05 -5.96731 1.96713 0 0.313078 0.949727 0
2.33782e-05 -3.67224e-05 -5.96855 1.96338 0 0.312481 0.949924 0
