kin pot x y z vx vy vz
2.33646e-05 -3.66878e-05 -5.96605 -1.96512 0 -0.314786 0.950721 0
2.33645e-05 -3.66878e-05 -5.96481 -1.96886 0 -0.315383 0.950525 0
2.33645e-05 -3.66878e-05 -5.96358 -1.97259 0 -0.31598 0.950327 0
2.33645e-05 -3.66877e-05 -5.96233 -1.97633 0 -0.316576 0.95013 0
2.33645e-05 -3.66877e-05 -5.96109 -1.98006 0 -0.317172 0.949932 0
2.33644e-05 -3.66877e-05 -5.95985 -1.9838 0 -0.317768 0.949734 0
2.33644e-05 -3.66877e-05 -5.9586 -1.98753 0 -0.318364 0.949535 0
2.33644e-05 -3.66876e-05 -5.95735 -1.99126 0 -0.31896 0.949336 0
2.33644e-05 -3.66876e-05 -5.95609 -1.995 0 -0.319556 0.949137 0
2.33643e-05 -3.66876e-05 -5.95484 -1.99873 0 -0.320151 0.948937 0
2.33643e-05 -3.66876e-05 -5.95358 -2.00246 0 -0.320747 0.948737 0
2.33643e-05 -3.66875e-05 -5.95232 -2.00619 0 -0.321342 0.948537 0
2.33643e-05 -3.66875e-05 -5.95106 -2.00992 0 -0.321937 0.948336 0
2.33642e-05 -3.66875e-05 -5.9498 -2.01364 0 -0.322533 0.948135 0
2.33642e-05 -3.66875e-05 -5.94853 -2.01737 0 -0.323128 0.947933 0
2.33642e-05 -3.66875e-05 -5.94726 -2.0211 0 -0.323722 0.947731 0
2.33641e-05 -3.66874e-05 -5.94599 -2.02482 0 -0.324317 0.947529 0
2.33641e-05 -3.66874e-05 -5.94472 -2.02855 0 -0.324912 0.947326 0
2.33641e-05 -3.66874e-05 -5.94344 -2.03227 0 -0.325506 0.947123 0
2.33641e-05 -3.66874e-05 -5.94216 -2.036 0 -0.326101 0.94692 0
2.3364e-05 -3.66873e-05 -5.94088 -2.03972 0 -0.326695 0.946716 0
2.3364e-05 -3.66873e-05 -5.9396 -2.04344 0 -0.327289 0.946512 0
2.3364e-05 -3.66873e-05 -5.93831 -2.04716 0 -0.327883 0.946307 0
2.3364e-05 -3.66873e-05 -5.93703 -2.05088 0 -0.328477 0.946102 0
2.33639e-05 -3.66872e-05 -5.93574 -2.0546 0 -0.32907 0.945897 0
2.33639e-05 -3.66872e-05 -5.93444 -2.05832 0 -0.329664 0.945691 0
2.33639e-05 -3.66872e-05 -5.93315 -2.06203 0 -0.330257 0.945485 0
2.33638e-05 -3.66872e-05 -5.93185 -2.06575 0 -0.330851 0.945279 0
2.33638e-05 -3.66872e-05 -5.93055 -2.06947 0 -0.331444 0.945072 0
2.33638e-05 -3.66871e-05 -5.92925 -2.07318 0 -0.332037 0.944865 0
2.33638e-05 -3.66871e-05 -5.92795 -2.0769 0 -0.33263 0.944657 0
2.33637e-05 -3.66871e-05 -5.92664 -2.08061 0 -0.333223 0.94445 0
2.33637e-05 -3.66871e-05 -5.92533 -2.08432 0 -0.333815 0.944241 0
2.33637e-05 -3.6687e-05 -5.92402 -2.08803 0 -0.334408 0.944033 0
2.33636e-05 -3.6687e-05 -5.92271 -2.09174 0 -0.335 0.943824 0
2.33636e-05 -3.6687e-05 -5.92139 -2.09545 0 -0.335592 0.943614 0
2.33636e-05 -3.6687e-05 -5.92008 -2.09916 0 -0.336185 0.943404 0
2.33636e-05 -3.6687e-05 -5.91876 -2.10287 0 -0.336777 0.943194 0
2.33635e-05 -3.66869e-05 -5.91743 -2.10658 0 -0.337368 0.942984 0
2.33635e-05 -3.66869e-05 -5.91611 -2.11029 0 -0.33796 0.942773 0
2.33635e-05 -3.66869e-05 -5.91478 -2.11399 0 -0.338552 0.942562 0
2.33635e-05 -3.66869e-05 -5.91345 -2.1177 0 -0.339143 0.94235 0
2.33634e-05 -3.66868e-05 -5.91212 -2.1214 0 -0.339735 0.942138 0
2.33634e-05 -3.66868e-05 -5.91079 -2.1251 0 -0.340326 0.941926 0
2.33634e-05 -3.66868e-05 -5.90945 -2.12881 0 -0.340917 0.941713 0
2.33633e-05 -3.66868e-05 -5.90811 -2.13251 0 -0.341508 0.9415 0
2.33633e-05 -3.66867e-05 -5.90677 -2.13621 0 -0.342099 0.941287 0
2.33633e-05 -3.66867e-05 -5.90543 -2.13991 0 -0.342689 0.941073 0
2.33633e-05 -3.66867e-05 -5.90408 -2.14361 0 -0.34328 0.940859 0
2.33632e-05 -3.66867e-05 -5.90273 -2.14731 0 -0.34387 0.940644 0
2.33632e-05 -3.66867e-05 -5.90138 -2.151 0 -0.34446 0.940429 0
2.33632e-05 -3.66866e-05 -5.90003 -2.1547 0 -0.345051 0.940214 0
2.33631e-05 -3.66866e-05 -5.89867 -2.1584 0 -0.345641 0.939998 0
2.33631e-05 -3.66866e-05 -5.89732 -2.16209 0 -0.34623 0.939782 0
2.33631e-05 -3.66866e-05 -5.89596 -2.16578 0 -0.34682 0.939566 0
2.33631e-05 -3.66865e-05 -5.8946 -2.16948 0 -0.34741 0.939349 0
2.3363e-05 -3.66865e-05 -5.89323 -2.17317 0 -0.347999 0.939132 0
2.3363e-05 -3.66865e-05 -5.89187 -2.17686 0 -0.348589 0.938914 0
2.3363e-05 -3.66865e-05 -5.8905 -2.18055 0 -0.349178 0.938696 0
2.3363e-05 -3.66864e-05 -5.88913 -2.18424 0 -0.349767 0.938478 0
2.33629e-05 -3.66864e-05 -5.88775 -2.18793 0 -0.350356 0.938259 0
2.33629e-05 -3.66864e-05 -5.88638 -2.19162 0 -0.350944 0.93804 0
2.33629e-05 -3.66864e-05 -5.885 -2.1953 0 -0.351533 0.937821 0
2.33628e-05 -3.66863e-05 -5.88362 -2.19899 0 -0.352122 0.937601 0
2.33628e-05 -3.66863e-05 -5.88223 -2.20268 0 -0.35271 0.937381 0
2.33628e-05 -3.66863e-05 -5.88085 -2.20636 0 -0.353298 0.937161 0
2.33628e-05 -3.66863e-05 -5.87946 -2.21004 0 -0.353886 0.93694 0
2.33627e-05 -3.66863e-05 -5.87807 -2.21373 0 -0.354474 0.936719 0
2.33627e-05 -3.66862e-05 -5.87668 -2.21741 0 -0.355062 0.936497 0
2.33627e-05 -3.66862e-05 -5.87529 -2.22109 0 -0.35565 0.936275 0
2.33626e-05 -3.66862e-05 -5.87389 -2.22477 0 -0.356237 0.936053 0
2.33626e-05 -3.66862e-05 -5.87249 -2.22845 0 -0.356824 0.93583 0
2.33626e-05 -3.66861e-05 -5.87109 -2.23213 0 -0.357412 0.935607 0
2.33626e-05 -3.66861e-05 -5.86969 -2.2358 0 -0.357999 0.935384 0
2.33625e-05 -3.66861e-05 -5.86828 -2.23948 0 -0.358586 0.93516 0
2.33625e-05 -3.66861e-05 -5.86687 -2.24316 0 -0.359173 0.934936 0
2.33625e-05 -3.6686e-05 -5.86546 -2.24683 0 -0.359759 0.934711 0
2.33624e-05 -3.6686e-05 -5.86405 -2.2505 0 -0.360346 0.934486 0
2.33624e-05 -3.6686e-05 -5.86263 -2.25418 0 -0.360932 0.934261 0
2.33624e-05 -3.6686e-05 -5.86122 -2.25785 0 -0.361518 0.934035 0
2.33624e-05 -3.6686e-05 -5.8598 -2.26152 0 -0.362105 0.933809 0
2.33623e-05 -3.66859e-05 -5.85838 -2.26519 0 -0.36269 0.933583 0
2.33623e-05 -3.66859e-05 -5.85695 -2.26886 0 -0.363276 0.933356 0
2.33623e-05 -3.66859e-05 -5.85553 -2.27253 0 -0.363862 0.933129 0
2.33622e-05 -3.66859e-05 -5.8541 -2.27619 0 -0.364448 0.932902 0
2.33622e-05 -3.66858e-05 -5.85267 -2.27986 0 -0.365033 0.932674 0
2.33622e-05 -3.66858e-05 -5.85123 -2.28353 0 -0.365618 0.932446 0
2.33622e-05 -3.66858e-05 -5.8498 -2.28719 0 -0.366203 0.932217 0
2.33621e-05 -3.66858e-05 -5.84836 -2.29086 0 -0.366788 0.931988 0
2.33621e-05 -3.66857e-05 -5.84692 -2.29452 0 -0.367373 0.931759 0
2.33621e-05 -3.66857e-05 -5.84548 -2.29818 0 -0.367958 0.931529 0
2.3362e-05 -3.66857e-05 -5.84403 -2.30184 0 -0.368542 0.931299 0
2.3362e-05 -3.66857e-05 -5.84258 -2.3055 0 -0.369127 0.931069 0
2.3362e-05 -3.66856e-05 -5.84113 -2.30916 0 -0.369711 0.930838 0
2.3362e-05 -3.66856e-05 -5.83968 -2.31282 0 -0.370295 0.930607 0
2.33619e-05 -3.66856e-05 -5.83823 -2.31648 0 -0.370879 0.930376 0
2.33619e-05 -3.66856e-05 -5.83677 -2.32013 0 -0.371463 0.930144 0
2.33619e-05 -3.66856e-05 -5.83531 -2.32379 0 -0.372046 0.929911 0
2.33618e-05 -3.66855e-05 -5.83385 -2.32744 0 -0.37263 0.929679 0
2.33618e-05 -3.66855e-05 -5.83239 -2.3311 0 -0.373213 0.929446 0
2.33618e-05 -3.66855e-05 -5.83092 -2.33475 0 -0.373797 0.929213 0
2.33618e-05 -3.66855e-05 -5.82946 -2.3384 0 -0.37438 0.928979 0
2.33617e-05 -3.66854e-05 -5.82799 -2.34205 0 -0.374963 0.928745 0
2.33617e-05 -3.66854e-05 -5.82651 -2.3457 0 -0.375545 0.92851 0
2.33617e-05 -3.66854e-05 -5.82504 -2.34935 0 -0.376128 0.928276 0
2.33616e-05 -3.66854e-05 -5.82356 -2.353 0 -0.37671 0.928041 0
2.33616e-05 -3.66853e-05 -5.82208 -2.35665 0 -0.377293 0.927805 0
2.33616e-05 -3.66853e-05 -5.8206 -2.36029 0 -0.377875 0.927569 0
2.33616e-05 -3.66853e-05 -5.81912 -2.36394 0 -0.378457 0.927333 0
2.33615e-05 -3.66853e-05 -5.81763 -2.36758 0 -0.379039 0.927096 0
2.33615e-05 -3.66852e-05 -5.81614 -2.37123 0 -0.379621 0.926859 0
2.33615e-05 -3.66852e-05 -5.81465 -2.37487 0 -0.380202 0.926622 0
2.33614e-05 -3.66852e-05 -5.81316 -2.37851 0 -0.380784 0.926384 0
2.33614e-05 -3.66852e-05 -5.81167 -2.38215 0 -0.381365 0.926146 0
2.33614e-05 -3.66852e-05 -5.81017 -2.38579 0 -0.381946 0.925908 0
2.33614e-05 -3.66851e-05 -5.80867 -2.38943 0 -0.382527 0.925669 0
2.33613e-05 -3.66851e-05 -5.80717 -2.39307 0 -0.383108 0.92543 0
2.33613e-05 -3.66851e-05 -5.80566 -2.3967 0 -0.383689 0.92519 0
2.33613e-05 -3.66851e-05 -5.80416 -2.40034 0 -0.384269 0.924951 0
2.33612e-05 -3.6685e-05 -5.80265 -2.40398 0 -0.38485 0.92471 0
2.33612e-05 -3.6685e-05 -5.80114 -2.40761 0 -0.38543 0.92447 0
2.33612e-05 -3.6685e-05 -5.79962 -2.41124 0 -0.38601 0.924229 0
2.33612e-05 -3.6685e-05 -5.79811 -2.41488 0 -0.38659 0.923987 0
2.33611e-05 -3.66849e-05 -5.79659 -2.41851 0 -0.38717 0.923746 0
2.33611e-05 -3.66849e-05 -5.79507 -2.42214 0 -0.387749 0.923504 0
2.33611e-05 -3.66849e-05 -5.79355 -2.42577 0 -0.388329 0.923261 0
2.3361e-05 -3.66849e-05 -5.79202 -2.42939 0 -0.388908 0.923018 0
2.3361e-05 -3.66848e-05 -5.7905 -2.43302 0 -0.389487 0.922775 0
2.3361e-05 -3.66848e-05 -5.78897 -2.43665 0 -0.390066 0.922532 0
2.3361e-05 -3.66848e-05 -5.78743 -2.44027 0 -0.390645 0.922288 0
2.33609e-05 -3.66848e-05 -5.7859 -2.4439 0 -0.391224 0.922044 0
2.33609e-05 -3.66847e-05 -5.78436 -2.44752 0 -0.391803 0.921799 0
2.33609e-05 -3.66847e-05 -5.78283 -2.45114 0 -0.392381 0.921554 0
2.33608e-05 -3.66847e-05 -5.78129 -2.45476 0 -0.392959 0.921309 0
2.33608e-05 -3.66847e-05 -5.77974 -2.45838 0 -0.393537 0.921063 0
2.33608e-05 -3.66847e-05 -5.7782 -2.462 0 -0.394115 0.920817 0
2.33608e-05 -3.66846e-05 -5.77665 -2.46562 0 -0.394693 0.920571 0
2.33607e-05 -3.66846e-05 -5.7751 -2.46924 0 -0.395271 0.920324 0
2.33607e-05 -3.66846e-05 -5.77355 -2.47286 0 -0.395848 0.920077 0
2.33607e-05 -3.66846e-05 -5.77199 -2.47647 0 -0.396426 0.919829 0
2.33606e-05 -3.66845e-05 -5.77044 -2.48009 0 -0.397003 0.919581 0
2.33606e-05 -3.66845e-05 -5.76888 -2.4837 0 -0.39758 0.919333 0
2.33606e-05 -3.66845e-05 -5.76732 -2.48731 0 -0.398157 0.919085 0
2.33605e-05 -3.66845e-05 -5.76575 -2.49093 0 -0.398733 0.918836 0
2.33605e-05 -3.66844e-05 -5.76419 -2.49454 0 -0.39931 0.918586 0
2.33605e-05 -3.66844e-05 -5.76262 -2.49815 0 -0.399886 0.918337 0
2.33605e-05 -3.66844e-05 -5.76105 -2.50175 0 -0.400463 0.918087 0
2.33604e-05 -3.66844e-05 -5.75948 -2.50536 0 -0.401039 0.917836 0
2.33604e-05 -3.66843e-05 -5.7579 -2.50897 0 -0.401615 0.917586 0
2.33604e-05 -3.66843e-05 -5.75633 -2.51257 0 -0.40219 0.917335 0
2.33603e-05 -3.66843e-05 -5.75475 -2.51618 0 -0.402766 0.917083 0
2.33603e-05 -3.66843e-05 -5.75317 -2.51978 0 -0.403341 0.916831 0
2.33603e-05 -3.66842e-05 -5.75158 -2.52339 0 -0.403917 0.916579 0
2.33603e-05 -3.66842e-05 -5.75 -2.52699 0 -0.404492 0.916327 0
2.33602e-05 -3.66842e-05 -5.74841 -2.53059 0 -0.405067 0.916074 0
2.33602e-05 -3.66842e-05 -5.74682 -2.53419 0 -0.405642 0.91582 0
2.33602e-05 -3.66842e-05 -5.74523 -2.53779 0 -0.406216 0.915567 0
2.33601e-05 -3.66841e-05 -5.74363 -2.54138 0 -0.406791 0.915313 0
2.33601e-05 -3.66841e-05 -5.74203 -2.54498 0 -0.407365 0.915058 0
2.33601e-05 -3.66841e-05 -5.74044 -2.54858 0 -0.407939 0.914804 0
2.336e-05 -3.66841e-05 -5.73883 -2.55217 0 -0.408513 0.914549 0
2.336e-05 -3.6684e-05 -5.73723 -2.55576 0 -0.409087 0.914293 0
2.336e-05 -3.6684e-05 -5.73562 -2.55936 0 -0.409661 0.914037 0
2.336e-05 -3.6684e-05 -5.73402 -2.56295 0 -0.410234 0.913781 0
2.33599e-05 -3.6684e-05 -5.7324 -2.56654 0 -0.410808 0.913525 0
2.33599e-05 -3.66839e-05 -5.73079 -2.57013 0 -0.411381 0.913268 0
2.33599e-05 -3.66839e-05 -5.72918 -2.57372 0 -0.411954 0.913011 0
2.33598e-05 -3.66839e-05 -5.72756 -2.57731 0 -0.412527 0.912753 0
2.33598e-05 -3.66839e-05 -5.72594 -2.58089 0 -0.4131 0.912495 0
2.33598e-05 -3.66838e-05 -5.72432 -2.58448 0 -0.413672 0.912237 0
2.33597e-05 -3.66838e-05 -5.72269 -2.58806 0 -0.414245 0.911978 0
2.33597e-05 -3.66838e-05 -5.72107 -2.59165 0 -0.414817 0.911719 0
2.33597e-05 -3.66838e-05 -5.71944 -2.59523 0 -0.415389 0.91146 0
2.33597e-05 -3.66837e-05 -5.71781 -2.59881 0 -0.415961 0.9112 0
2.33596e-05 -3.66837e-05 -5.71617 -2.60239 0 -0.416533 0.91094 0
2.33596e-05 -3.66837e-05 -5.71454 -2.60597 0 -0.417104 0.91068 0
2.33596e-05 -3.66837e-05 -5.7129 -2.60955 0 -0.417676 0.910419 0
2.33595e-05 -3.66836e-05 -5.71126 -2.61312 0 -0.418247 0.910158 0
2.33595e-05 -3.66836e-05 -5.70962 -2.6167 0 -0.418818 0.909896 0
2.33595e-05 -3.66836e-05 -5.70798 -2.62028 0 -0.419389 0.909634 0
2.33595e-05 -3.66836e-05 -5.70633 -2.62385 0 -0.41996 0.909372 0
2.33594e-05 -3.66836e-05 -5.70468 -2.62742 0 -0.42053 0.909109 0
2.33594e-05 -3.66835e-05 -5.70303 -2.631 0 -0.421101 0.908847 0
2.33594e-05 -3.66835e-05 -5.70138 -2.63457 0 -0.421671 0.908583 0
2.33593e-05 -3.66835e-05 -5.69972 -2.63814 0 -0.422241 0.90832 0
2.33593e-05 -3.66835e-05 -5.69806 -2.64171 0 -0.422811 0.908056 0
2.33593e-05 -3.66834e-05 -5.6964 -2.64527 0 -0.423381 0.907791 0
2.33592e-05 -3.66834e-05 -5.69474 -2.64884 0 -0.423951 0.907526 0
2.33592e-05 -3.66834e-05 -5.69308 -2.65241 0 -0.42452 0.907261 0
2.33592e-05 -3.66834e-05 -5.69141 -2.65597 0 -0.425089 0.906996 0
2.33592e-05 -3.66833e-05 -5.68974 -2.65953 0 -0.425658 0.90673 0
2.33591e-05 -3.66833e-05 -5.68807 -2.6631 0 -0.426227 0.906464 0
2.33591e-05 -3.66833e-05 -5.6864 -2.66666 0 -0.426796 0.906197 0
2.33591e-05 -3.66833e-05 -5.68472 -2.67022 0 -0.427365 0.905931 0
2.3359e-05 -3.66832e-05 -5.68304 -2.67378 0 -0.427933 0.905663 0
2.3359e-05 -3.66832e-05 -5.68136 -2.67734 0 -0.428502 0.905396 0
2.3359e-05 -3.66832e-05 -5.67968 -2.68089 0 -0.42907 0.905128 0
2.33589e-05 -3.66832e-05 -5.678 -2.68445 0 -0.429638 0.90486 0
2.33589e-05 -3.66831e-05 -5.67631 -2.68801 0 -0.430205 0.904591 0
2.33589e-05 -3.66831e-05 -5.67462 -2.69156 0 -0.430773 0.904322 0
2.33588e-05 -3.66831e-05 -5.67293 -2.69511 0 -0.43134 0.904052 0
2.33588e-05 -3.66831e-05 -5.67124 -2.69866 0 -0.431908 0.903783 0
2.33588e-05 -3.6683e-05 -5.66954 -2.70222 0 -0.432475 0.903513 0
2.33588e-05 -3.6683e-05 -5.66784 -2.70577 0 -0.433042 0.903242 0
2.33587e-05 -3.6683e-05 -5.66614 -2.70931 0 -0.433608 0.902971 0
2.33587e-05 -3.6683e-05 -5.66444 -2.71286 0 -0.434175 0.9027 0
2.33587e-05 -3.66829e-05 -5.66274 -2.71641 0 -0.434741 0.902429 0
2.33586e-05 -3.66829e-05 -5.66103 -2.71995 0 -0.435308 0.902157 0
2.33586e-05 -3.66829e-05 -5.65932 -2.7235 0 -0.435874 0.901885 0
2.33586e-05 -3.66829e-05 -5.65761 -2.72704 0 -0.43644 0.901612 0
2.33585e-05 -3.66828e-05 -5.6559 -2.73058 0 -0.437005 0.901339 0
2.33585e-05 -3.66828e-05 -5.65418 -2.73413 0 -0.437571 0.901066 0
2.33585e-05 -3.66828e-05 -5.65246 -2.73767 0 -0.438136 0.900792 0
2.33585e-05 -3.66828e-05 -5.65074 -2.7412 0 -0.438702 0.900519 0
2.33584e-05 -3.66827e-05 -5.64902 -2.74474 0 -0.439267 0.900244 0
2.33584e-05 -3.66827e-05 -5.6473 -2.74828 0 -0.439831 0.89997 0
2.33584e-05 -3.66827e-05 -5.64557 -2.75182 0 -0.440396 0.899694 0
2.33583e-05 -3.66827e-05 -5.64384 -2.75535 0 -0.440961 0.899419 0
2.33583e-05 -3.66827e-05 -5.64211 -2.75888 0 -0.441525 0.899143 0
2.33583e-05 -3.66826e-05 -5.64038 -2.76242 0 -0.442089 0.898867 0
2.33582e-05 -3.66826e-05 -5.63864 -2.76595 0 -0.442653 0.898591 0
2.33582e-05 -3.66826e-05 -5.6369 -2.76948 0 -0.443217 0.898314 0
2.33582e-05 -3.66826e-05 -5.63516 -2.77301 0 -0.443781 0.898037 0
2.33581e-05 -3.66825e-05 -5.63342 -2.77654 0 -0.444344 0.897759 0
2.33581e-05 -3.66825e-05 -5.63168 -2.78006 0 -0.444908 0.897481 0
2.33581e-05 -3.66825e-05 -5.62993 -2.78359 0 -0.445471 0.897203 0
2.33581e-05 -3.66825e-05 -5.62818 -2.78711 0 -0.446034 0.896925 0
2.3358e-05 -3.66824e-05 -5.62643 -2.79064 0 -0.446596 0.896646 0
2.3358e-05 -3.66824e-05 -5.62468 -2.79416 0 -0.447159 0.896367 0
2.3358e-05 -3.66824e-05 -5.62292 -2.79768 0 -0.447721 0.896087 0
2.33579e-05 -3.66824e-05 -5.62117 -2.8012 0 -0.448284 0.895807 0
2.33579e-05 -3.66823e-05 -5.61941 -2.80472 0 -0.448846 0.895527 0
2.33579e-05 -3.66823e-05 -5.61764 -2.80824 0 -0.449408 0.895246 0
2.33578e-05 -3.66823e-05 -5.61588 -2.81176 0 -0.449969 0.894965 0
2.33578e-05 -3.66823e-05 -5.61411 -2.81527 0 -0.450531 0.894684 0
2.33578e-05 -3.66822e-05 -5.61234 -2.81879 0 -0.451092 0.894402 0
2.33578e-05 -3.66822e-05 -5.61057 -2.8223 0 -0.451654 0.89412 0
2.33577e-05 -3.66822e-05 -5.6088 -2.82581 0 -0.452215 0.893837 0
2.33577e-05 -3.66822e-05 -5.60703 -2.82933 0 -0.452775 0.893555 0
2.33577e-05 -3.66821e-05 -5.60525 -2.83284 0 -0.453336 0.893271 0
2.33576e-05 -3.66821e-05 -5.60347 -2.83634 0 -0.453897 0.892988 0
2.33576e-05 -3.66821e-05 -5.60169 -2.83985 0 -0.454457 0.892704 0
2.33576e-05 -3.66821e-05 -5.5999 -2.84336 0 -0.455017 0.89242 0
2.33575e-05 -3.6682e-05 -5.59812 -2.84687 0 -0.455577 0.892135 0
2.33575e-05 -3.6682e-05 -5.59633 -2.85037 0 -0.456137 0.89185 0
2.33575e-05 -3.6682e-05 -5.59454 -2.85387 0 -0.456696 0.891565 0
2.33574e-05 -3.6682e-05 -5.59274 -2.85738 0 -0.457256 0.89128 0
2.33574e-05 -3.66819e-05 -5.59095 -2.86088 0 -0.457815 0.890994 0
2.33574e-05 -3.66819e-05 -5.58915 -2.86438 0 -0.458374 0.890707 0
2.33573e-05 -3.66819e-05 -5.58735 -2.86788 0 -0.458933 0.890421 0
2.33573e-05 -3.66819e-05 -5.58555 -2.87138 0 -0.459492 0.890134 0
2.33573e-05 -3.66818e-05 -5.58375 -2.87487 0 -0.46005 0.889846 0
2.33573e-05 -3.66818e-05 -5.58194 -2.87837 0 -0.460609 0.889559 0
2.33572e-05 -3.66818e-05 -5.58013 -2.88186 0 -0.461167 0.889271 0
2.33572e-05 -3.66818e-05 -5.57832 -2.88536 0 -0.461725 0.888982 0
2.33572e-05 -3.66817e-05 -5.57651 -2.88885 0 -0.462282 0.888694 0
2.33571e-05 -3.66817e-05 -5.5747 -2.89234 0 -0.46284 0.888404 0
2.33571e-05 -3.66817e-05 -5.57288 -2.89583 0 -0.463398 0.888115 0
2.33571e-05 -3.66817e-05 -5.57106 -2.89932 0 -0.463955 0.887825 0
2.3357e-05 -3.66816e-05 -5.56924 -2.90281 0 -0.464512 0.887535 0
2.3357e-05 -3.66816e-05 -5.56742 -2.90629 0 -0.465069 0.887245 0
2.3357e-05 -3.66816e-05 -5.56559 -2.90978 0 -0.465625 0.886954 0
2.33569e-05 -3.66816e-05 -5.56376 -2.91326 0 -0.466182 0.886663 0
2.33569e-05 -3.66815e-05 -5.56193 -2.91674 0 -0.466738 0.886371 0
2.33569e-05 -3.66815e-05 -5.5601 -2.92023 0 -0.467294 0.886079 0
2.33569e-05 -3.66815e-05 -5.55827 -2.92371 0 -0.46785 0.885787 0
2.33568e-05 -3.66815e-05 -5.55643 -2.92719 0 -0.468406 0.885494 0
2.33568e-05 -3.66814e-05 -5.55459 -2.93067 0 -0.468962 0.885201 0
2.33568e-05 -3.66814e-05 -5.55275 -2.93414 0 -0.469517 0.884908 0
2.33567e-05 -3.66814e-05 -5.55091 -2.93762 0 -0.470073 0.884615 0
2.33567e-05 -3.66814e-05 -5.54906 -2.94109 0 -0.470628 0.884321 0
2.33567e-05 -3.66813e-05 -5.54722 -2.94457 0 -0.471182 0.884026 0
2.33566e-05 -3.66813e-05 -5.54537 -2.94804 0 -0.471737 0.883732 0
2.33566e-05 -3.66813e-05 -5.54351 -2.95151 0 -0.472292 0.883437 0
2.33566e-05 -3.66813e-05 -5.54166 -2.95498 0 -0.472846 0.883141 0
2.33565e-05 -3.66812e-05 -5.53981 -2.95845 0 -0.4734 0.882846 0
2.33565e-05 -3.66812e-05 -5.53795 -2.96192 0 -0.473954 0.88255 0
2.33565e-05 -3.66812e-05 -5.53609 -2.96539 0 -0.474508 0.882253 0
2.33564e-05 -3.66812e-05 -5.53422 -2.96885 0 -0.475061 0.881956 0
2.33564e-05 -3.66811e-05 -5.53236 -2.97232 0 -0.475615 0.881659 0
2.33564e-05 -3.66811e-05 -5.53049 -2.97578 0 -0.476168 0.881362 0
2.33564e-05 -3.66811e-05 -5.52862 -2.97924 0 -0.476721 0.881064 0
2.33563e-05 -3.66811e-05 -5.52675 -2.9827 0 -0.477274 0.880766 0
2.33563e-05 -3.6681e-05 -5.52488 -2.98616 0 -0.477826 0.880467 0
2.33563e-05 -3.6681e-05 -5.523 -2.98962 0 -0.478379 0.880169 0
2.33562e-05 -3.6681e-05 -5.52113 -2.99308 0 -0.478931 0.879869 0
2.33562e-05 -3.6681e-05 -5.51925 -2.99653 0 -0.479483 0.87957 0
2.33562e-05 -3.66809e-05 -5.51736 -2.99999 0 -0.480035 0.87927 0
2.33561e-05 -3.66809e-05 -5.51548 -3.00344 0 -0.480587 0.87897 0
2.33561e-05 -3.66809e-05 -5.51359 -3.00689 0 -0.481138 0.878669 0
2.33561e-05 -3.66809e-05 -5.5117 -3.01035 0 -0.48169 0.878368 0
2.3356e-05 -3.66808e-05 -5.50981 -3.0138 0 -0.482241 0.878067 0
2.3356e-05 -3.66808e-05 -5.50792 -3.01724 0 -0.482792 0.877766 0
2.3356e-05 -3.66808e-05 -5.50603 -3.02069 0 -0.483342 0.877464 0
2.33559e-05 -3.66808e-05 -5.50413 -3.02414 0 -0.483893 0.877161 0
2.33559e-05 -3.66807e-05 -5.50223 -3.02758 0 -0.484443 0.876859 0
2.33559e-05 -3.66807e-05 -5.50033 -3.03103 0 -0.484994 0.876556 0
2.33558e-05 -3.66807e-05 -5.49843 -3.03447 0 -0.485544 0.876253 0
2.33558e-05 -3.66807e-05 -5.49652 -3.03791 0 -0.486093 0.875949 0
2.33558e-05 -3.66806e-05 -5.49461 -3.04135 0 -0.486643 0.875645 0
2.33557e-05 -3.66806e-05 -5.4927 -3.04479 0 -0.487192 0.875341 0
2.33557e-05 -3.66806e-05 -5.49079 -3.04823 0 -0.487742 0.875036 0
2.33557e-05 -3.66806e-05 -5.48887 -3.05167 0 -0.488291 0.874731 0
2.33557e-05 -3.66805e-05 -5.48696 -3.0551 0 -0.488839 0.874426 0
2.33556e-05 -3.66805e-05 -5.48504 -3.05854 0 -0.489388 0.87412 0
2.33556e-05 -3.66805e-05 -5.48312 -3.06197 0 -0.489937 0.873814 0
2.33556e-05 -3.66805e-05 -5.4812 -3.0654 0 -0.490485 0.873507 0
2.33555e-05 -3.66804e-05 -5.47927 -3.06884 0 -0.491033 0.873201 0
2.33555e-05 -3.66804e-05 -5.47734 -3.07227 0 -0.491581 0.872894 0
2.33555e-05 -3.66804e-05 -5.47541 -3.07569 0 -0.492129 0.872586 0
2.33554e-05 -3.66804e-05 -5.47348 -3.07912 0 -0.492676 0.872278 0
2.33554e-05 -3.66803e-05 -5.47155 -3.08255 0 -0.493223 0.87197 0
2.33554e-05 -3.66803e-05 -5.46961 -3.08597 0 -0.49377 0.871662 0
2.33553e-05 -3.66803e-05 -5.46768 -3.0894 0 -0.494317 0.871353 0
2.33553e-05 -3.66803e-05 -5.46574 -3.09282 0 -0.494864 0.871044 0
2.33553e-05 -3.66802e-05 -5.46379 -3.09624 0 -0.495411 0.870734 0
2.33552e-05 -3.66802e-05 -5.46185 -3.09966 0 -0.495957 0.870425 0
2.33552e-05 -3.66802e-05 -5.4599 -3.10308 0 -0.496503 0.870114 0
